Time,x,y,z
1615402004.0879254,0.10000000149011612,-409.0,-185.0
1615402004.0924258,-0.10000000149011612,-412.0,-185.0
1615402004.1180935,-0.20000000298023224,-412.0,-185.0
1615402004.1386065,0.0,-412.0,-185.0
1615402004.1591513,-0.20000000298023224,-412.0,-185.0
1615402004.179666,-0.10000000149011612,-353.0,-185.0
1615402004.2008717,0.10000000149011612,-353.0,-185.0
1615402004.2215831,-0.10000000149011612,-412.0,-185.0
1615402004.2419577,0.20000000298023224,-412.0,-185.0
1615402004.2626832,0.0,-412.0,-185.0
1615402004.2829652,0.0,-412.0,-93.0
1615402004.3086712,0.0,-412.0,-93.0
1615402004.3236752,-0.10000000149011612,-412.0,-185.0
1615402004.3494825,-0.20000000298023224,-412.0,-185.0
1615402004.369965,0.10000000149011612,-412.0,-185.0
1615402004.3904917,-0.10000000149011612,-412.0,-185.0
1615402004.4116304,0.0,-412.0,-185.0
1615402004.431751,0.0,-353.0,-185.0
1615402004.4470568,0.0,-353.0,-185.0
1615402004.4679837,0.10000000149011612,-353.0,-185.0
1615402004.488743,0.10000000149011612,-353.0,-185.0
1615402004.5092523,0.10000000149011612,-353.0,-185.0
1615402004.5303345,-0.20000000298023224,-353.0,-185.0
1615402004.5510783,0.10000000149011612,-412.0,-185.0
1615402004.5762002,0.0,-412.0,-185.0
1615402004.5915759,0.10000000149011612,-353.0,-185.0
1615402004.617065,0.0,-353.0,-185.0
1615402004.63235,-0.10000000149011612,-353.0,-185.0
1615402004.6527307,0.0,-353.0,-185.0
1615402004.673241,0.0,-353.0,-93.0
1615402004.6991594,0.10000000149011612,-353.0,-93.0
1615402004.7245057,0.0,-353.0,-185.0
1615402004.7399025,0.0,-412.0,-185.0
1615402004.7612064,0.0,-412.0,-185.0
1615402004.781946,0.0,-353.0,-185.0
1615402004.802276,0.0,-353.0,-185.0
1615402004.8229604,0.0,-353.0,-185.0
1615402004.8431551,0.0,-353.0,-185.0
1615402004.8634923,-0.10000000149011612,-353.0,-185.0
1615402004.8891373,0.0,-353.0,-185.0
1615402004.9095318,0.0,-353.0,-185.0
1615402004.9300056,0.0,-353.0,-185.0
1615402004.950457,-0.10000000149011612,-350.0,-185.0
1615402004.9709454,-0.20000000298023224,-350.0,-185.0
1615402004.9912705,0.10000000149011612,-292.0,-185.0
1615402005.0117428,0.0,-292.0,-277.0
1615402005.0330846,-0.10000000149011612,-292.0,-277.0
1615402005.053806,0.10000000149011612,-292.0,-185.0
1615402005.0744202,0.0,-353.0,-185.0
1615402005.0952916,0.0,-350.0,-185.0
1615402005.1151721,0.0,-350.0,-93.0
1615402005.135389,0.0,-353.0,-93.0
1615402005.1559772,-0.10000000149011612,-353.0,-185.0
1615402005.1764789,0.10000000149011612,-294.0,-185.0
1615402005.1970472,0.10000000149011612,-294.0,-185.0
1615402005.2175622,-0.10000000149011612,-294.0,-185.0
1615402005.2381551,0.0,-294.0,-93.0
1615402005.2585602,0.0,-412.0,-93.0
1615402005.2791631,0.0,-412.0,-185.0
1615402005.3003817,0.0,-412.0,-185.0
1615402005.321278,-0.10000000149011612,-412.0,-185.0
1615402005.3419013,-0.10000000149011612,-412.0,-185.0
1615402005.362698,0.0,-412.0,-185.0
1615402005.3832312,0.0,-412.0,-185.0
1615402005.4032028,-0.10000000149011612,-412.0,-277.0
1615402005.4236686,0.10000000149011612,-412.0,-277.0
1615402005.449115,0.0,-412.0,-185.0
1615402005.4695194,0.0,-412.0,-185.0
1615402005.490116,0.0,-412.0,-185.0
1615402005.5106838,0.0,-412.0,-185.0
1615402005.5310447,-0.10000000149011612,-412.0,-185.0
1615402005.5516868,-0.10000000149011612,-350.0,-185.0
1615402005.5721781,0.10000000149011612,-350.0,-185.0
1615402005.593288,0.0,-292.0,-185.0
1615402005.6141999,0.0,-292.0,-93.0
1615402005.6351783,0.10000000149011612,-350.0,-93.0
1615402005.6497169,0.0,-350.0,-185.0
1615402005.6755586,0.10000000149011612,-292.0,-185.0
1615402005.6960504,0.0,-292.0,-185.0
1615402005.7164705,-0.10000000149011612,-292.0,-185.0
1615402005.7369936,0.0,-353.0,-185.0
1615402005.757447,-0.10000000149011612,-353.0,-185.0
1615402005.7778778,0.10000000149011612,-353.0,-185.0
1615402005.7981503,-0.10000000149011612,-353.0,-185.0
1615402005.8186245,0.0,-292.0,-185.0
1615402005.8392055,0.10000000149011612,-292.0,-185.0
1615402005.8597407,0.0,-412.0,-185.0
1615402005.8804214,0.0,-412.0,-185.0
1615402005.901436,0.0,-412.0,-185.0
1615402005.9222147,0.10000000149011612,-412.0,-185.0
1615402005.9424407,0.0,-350.0,-185.0
1615402005.9628627,0.0,-350.0,-185.0
1615402005.988365,0.10000000149011612,-292.0,-185.0
1615402006.0087874,0.0,-292.0,-185.0
1615402006.0292325,0.0,-294.0,-185.0
1615402006.049742,0.0,-294.0,-185.0
1615402006.0706656,0.0,-353.0,-185.0
1615402006.0907042,0.0,-353.0,-185.0
1615402006.111793,0.0,-353.0,-185.0
1615402006.1325305,-0.10000000149011612,-353.0,-185.0
1615402006.1478465,-0.10000000149011612,-353.0,-185.0
1615402006.1693196,0.0,-353.0,-185.0
1615402006.1893013,0.0,-412.0,-185.0
1615402006.209791,-0.10000000149011612,-412.0,-185.0
1615402006.230128,0.0,-412.0,-185.0
1615402006.2558596,0.0,-412.0,-185.0
1615402006.2761478,0.0,-412.0,-185.0
1615402006.2966394,0.20000000298023224,-412.0,-185.0
1615402006.3170028,-0.30000001192092896,-412.0,-185.0
1615402006.3429656,-0.10000000149011612,-412.0,-185.0
