Time,x,y,z
1615423047.9474506,0.0,-412.0,-369.0
1615423047.9474854,0.20000000298023224,-350.0,-185.0
1615423047.9474962,-0.10000000149011612,-350.0,-185.0
1615423047.947506,0.20000000298023224,-350.0,-185.0
1615423047.947515,0.0,-350.0,-185.0
1615423047.9475243,0.10000000149011612,-353.0,-185.0
1615423047.9475336,0.10000000149011612,-353.0,-185.0
1615423047.9475431,-0.20000000298023224,-353.0,-185.0
1615423047.9475527,-0.30000001192092896,-353.0,-185.0
1615423047.947562,0.0,-412.0,-277.0
1615423047.9475713,-0.20000000298023224,-412.0,-277.0
1615423047.9475803,0.0,-412.0,-185.0
1615423047.9475896,-0.10000000149011612,-412.0,-185.0
1615423047.947599,0.0,-412.0,-277.0
1615423047.9476082,-0.10000000149011612,-412.0,-277.0
1615423047.9476175,0.0,-412.0,-277.0
1615423047.9476268,0.0,-412.0,-277.0
1615423047.9476361,0.20000000298023224,-412.0,-277.0
1615423047.9476454,0.0,-412.0,-277.0
1615423047.9476547,-0.20000000298023224,-470.0,-277.0
1615423047.947664,0.4000000059604645,-412.0,-185.0
1615423047.9476733,-0.10000000149011612,-412.0,-185.0
1615423047.9476826,-0.10000000149011612,-470.0,-185.0
1615423047.947692,0.0,-470.0,-185.0
1615423047.9477012,0.0,-412.0,-277.0
1615423047.9477108,0.30000001192092896,-412.0,-277.0
1615423047.94772,0.30000001192092896,-412.0,-277.0
1615423047.9477293,0.5,-412.0,-277.0
1615423047.9477391,-0.4000000059604645,-412.0,-185.0
1615423047.9477484,0.0,-412.0,-185.0
1615423047.9477577,0.0,-412.0,-185.0
1615423047.947767,-0.20000000298023224,-412.0,-185.0
1615423047.9477763,-0.20000000298023224,-412.0,-277.0
1615423047.9477856,0.0,-412.0,-277.0
1615423047.9477952,0.0,-412.0,-277.0
1615423047.9478045,-0.5,-412.0,-277.0
1615423047.947814,0.20000000298023224,-412.0,-277.0
1615423047.9478235,0.0,-412.0,-277.0
1615423047.9478328,-0.20000000298023224,-412.0,-277.0
1615423047.9478421,0.0,-412.0,-277.0
1615423047.9478517,0.0,-412.0,-277.0
1615423047.947861,-0.20000000298023224,-412.0,-185.0
1615423047.9478703,0.0,-412.0,-185.0
1615423047.94788,0.20000000298023224,-412.0,-277.0
1615423047.9478896,0.0,-412.0,-277.0
1615423047.9478989,0.0,-412.0,-185.0
1615423047.9479172,-0.10000000149011612,-412.0,-185.0
1615423047.9479291,0.20000000298023224,-350.0,-277.0
1615423047.947939,0.10000000149011612,-350.0,-277.0
1615423047.9479485,-0.10000000149011612,-353.0,-277.0
1615423047.947958,0.10000000149011612,-353.0,-277.0
1615423047.9479692,0.10000000149011612,-412.0,-277.0
1615423047.9479809,0.0,-412.0,-277.0
1615423047.9479907,-0.20000000298023224,-412.0,-277.0
1615423047.948,-0.10000000149011612,-412.0,-277.0
1615423047.9480093,0.0,-353.0,-277.0
1615423047.9480188,0.0,-353.0,-277.0
1615423047.948028,0.10000000149011612,-353.0,-277.0
1615423047.9822192,0.10000000149011612,-353.0,-277.0
1615423047.9924593,0.0,-412.0,-277.0
1615423048.0077205,-0.30000001192092896,-412.0,-277.0
1615423048.0281842,-0.10000000149011612,-412.0,-277.0
