Time,x,y,z
1615421101.3333406,-0.10000000149011612,-175.0,-185.0
1615421101.343171,-0.10000000149011612,-175.0,-185.0
1615421101.3637083,0.0,-175.0,-277.0
1615421101.3843036,0.10000000149011612,-175.0,-277.0
1615421101.405444,-0.10000000149011612,-175.0,-277.0
1615421101.4260533,0.0,-175.0,-277.0
1615421101.4468737,0.0,-175.0,-277.0
1615421101.4665976,-0.30000001192092896,-175.0,-277.0
1615421101.4870875,-0.10000000149011612,-177.0,-277.0
1615421101.5127418,-0.20000000298023224,-177.0,-277.0
1615421101.5279756,-0.30000001192092896,-177.0,-277.0
1615421101.5537543,-0.30000001192092896,-177.0,-277.0
1615421101.5689623,0.0,-177.0,-369.0
1615421101.5894077,0.20000000298023224,-177.0,-369.0
1615421101.6149952,0.20000000298023224,-177.0,-277.0
1615421101.6353054,-0.30000001192092896,-177.0,-277.0
1615421101.656442,0.0,-235.0,-277.0
1615421101.6766138,-0.10000000149011612,-235.0,-277.0
1615421101.6973667,0.0,-235.0,-277.0
1615421101.7176332,0.0,-235.0,-277.0
1615421101.7436142,0.0,-235.0,-277.0
1615421101.758667,0.20000000298023224,-235.0,-277.0
1615421101.7791493,-0.699999988079071,-235.0,-277.0
1615421101.8050542,0.0,-235.0,-277.0
1615421101.825517,0.0,-235.0,-277.0
1615421101.845915,0.0,-294.0,-277.0
1615421101.8664682,0.0,-294.0,-277.0
1615421101.8869984,0.20000000298023224,-294.0,-277.0
1615421101.9077244,0.4000000059604645,-294.0,-277.0
1615421101.9284294,-0.4000000059604645,-294.0,-277.0
1615421101.9487436,0.20000000298023224,-294.0,-277.0
1615421101.9696398,0.10000000149011612,-294.0,-369.0
1615421101.9902,0.10000000149011612,-294.0,-369.0
1615421102.0103953,0.10000000149011612,-294.0,-369.0
1615421102.0359235,-0.30000001192092896,-294.0,-369.0
1615421102.0564296,0.20000000298023224,-294.0,-369.0
1615421102.0769057,-0.10000000149011612,-294.0,-369.0
1615421102.0973997,0.0,-235.0,-369.0
1615421102.1178675,-0.4000000059604645,-235.0,-369.0
1615421102.1382918,-0.30000001192092896,-235.0,-277.0
1615421102.158813,-0.10000000149011612,-235.0,-369.0
1615421102.1798854,-0.10000000149011612,-235.0,-369.0
1615421102.200347,-0.30000001192092896,-235.0,-277.0
1615421102.2266333,0.10000000149011612,-235.0,-277.0
1615421102.241763,0.20000000298023224,-234.0,-277.0
