Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,status.status,status.service,latitude,longitude,altitude,position_covariance_0,position_covariance_1,position_covariance_2,position_covariance_3,position_covariance_4,position_covariance_5,position_covariance_6,position_covariance_7,position_covariance_8,position_covariance_type
1615421401.752,0,1615421401,752000093,/vehicle_frd,0,0,32.88574288438937,-117.1182050073098,150.56793665282208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1615421401.772,0,1615421401,772000074,/vehicle_frd,0,0,32.88574288438937,-117.1182050073098,150.56793665282208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1615421401.792,0,1615421401,792000055,/vehicle_frd,0,0,32.88574288438937,-117.1182050073098,150.56793665282208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1615421401.812,0,1615421401,812000036,/vehicle_frd,0,0,32.88574288438937,-117.1182050073098,150.56793665282208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1615421401.832,0,1615421401,832000017,/vehicle_frd,0,0,32.88574288438937,-117.1182050073098,150.56793665282208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1615421401.852,0,1615421401,851999998,/vehicle_frd,0,0,32.8857428843885,-117.11820500731007,150.56793655282206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1615421401.872,0,1615421401,871999979,/vehicle_frd,0,0,32.8857428843885,-117.11820500731007,150.56793655282206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1615421401.892,0,1615421401,891999960,/vehicle_frd,0,0,32.8857428843885,-117.11820500731007,150.56793655282206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1615421401.912,0,1615421401,911999941,/vehicle_frd,0,0,32.8857428843885,-117.11820500731007,150.56793655282206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1615421401.932,0,1615421401,931999922,/vehicle_frd,0,0,32.8857428843885,-117.11820500731007,150.56793655282206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1615421401.952,0,1615421401,951999903,/vehicle_frd,0,0,32.8857428843885,-117.11820500731007,150.56793655282206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1615421401.972,0,1615421401,971999884,/vehicle_frd,0,0,32.8857428843885,-117.11820500731007,150.56793655282206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1615421401.992,0,1615421401,992000103,/vehicle_frd,0,0,32.8857428843885,-117.11820500731007,150.56793655282206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1615421402.012,0,1615421402,12000084,/vehicle_frd,0,0,32.8857428843885,-117.11820500731007,150.56793655282206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1615421402.032,0,1615421402,32000065,/vehicle_frd,0,0,32.8857428843885,-117.11820500731007,150.56793655282206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1615421402.052,0,1615421402,52000046,/vehicle_frd,0,0,32.885742884387625,-117.11820500731035,150.5679364528221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1615421402.072,0,1615421402,72000027,/vehicle_frd,0,0,32.885742884387625,-117.11820500731035,150.5679364528221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1615421402.092,0,1615421402,92000008,/vehicle_frd,0,0,32.885742884387625,-117.11820500731035,150.5679364528221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1615421402.112,0,1615421402,111999989,/vehicle_frd,0,0,32.885742884387625,-117.11820500731035,150.5679364528221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1615421402.132,0,1615421402,131999969,/vehicle_frd,0,0,32.885742884387625,-117.11820500731035,150.5679364528221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1615421402.152,0,1615421402,151999950,/vehicle_frd,0,0,32.885742884387625,-117.11820500731035,150.5679364528221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1615421402.172,0,1615421402,171999931,/vehicle_frd,0,0,32.885742884387625,-117.11820500731035,150.5679364528221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1615421402.192,0,1615421402,191999912,/vehicle_frd,0,0,32.885742884387625,-117.11820500731035,150.5679364528221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1615421402.212,0,1615421402,211999893,/vehicle_frd,0,0,32.885742884387625,-117.11820500731035,150.5679364528221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1615421402.232,0,1615421402,232000113,/vehicle_frd,0,0,32.885742884387625,-117.11820500731035,150.5679364528221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1615421402.252,0,1615421402,252000093,/vehicle_frd,0,0,32.885742884386765,-117.11820500731064,150.56793635282207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1615421402.272,0,1615421402,272000074,/vehicle_frd,0,0,32.885742884386765,-117.11820500731064,150.56793635282207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1615421402.292,0,1615421402,292000055,/vehicle_frd,0,0,32.885742884386765,-117.11820500731064,150.56793635282207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1615421402.312,0,1615421402,312000036,/vehicle_frd,0,0,32.885742884386765,-117.11820500731064,150.56793635282207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1615421402.332,0,1615421402,332000017,/vehicle_frd,0,0,32.885742884386765,-117.11820500731064,150.56793635282207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1615421402.352,0,1615421402,351999998,/vehicle_frd,0,0,32.885742884386765,-117.11820500731064,150.56793635282207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1615421402.372,0,1615421402,371999979,/vehicle_frd,0,0,32.885742884386765,-117.11820500731064,150.56793635282207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1615421402.392,0,1615421402,391999960,/vehicle_frd,0,0,32.885742884386765,-117.11820500731064,150.56793635282207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1615421402.412,0,1615421402,411999941,/vehicle_frd,0,0,32.885742884386765,-117.11820500731064,150.56793635282207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1615421402.432,0,1615421402,431999922,/vehicle_frd,0,0,32.885742884386765,-117.11820500731064,150.56793635282207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1615421402.452,0,1615421402,451999903,/vehicle_frd,0,0,32.88574288438591,-117.11820500731096,150.56793625282208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1615421402.472,0,1615421402,471999884,/vehicle_frd,0,0,32.88574288438591,-117.11820500731096,150.56793625282208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1615421402.492,0,1615421402,492000103,/vehicle_frd,0,0,32.88574288438591,-117.11820500731096,150.56793625282208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1615421402.512,0,1615421402,512000084,/vehicle_frd,0,0,32.88574288438591,-117.11820500731096,150.56793625282208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1615421402.532,0,1615421402,532000065,/vehicle_frd,0,0,32.88574288438591,-117.11820500731096,150.56793625282208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
