Time,data
1615425195.043644,6
1615425195.0436847,6
1615425195.043699,6
1615425195.0437129,6
1615425195.043726,6
1615425195.0437386,6
1615425195.0437512,6
1615425195.0437627,6
1615425195.0437744,6
1615425195.0437863,6
1615425195.043798,6
1615425195.0438094,6
1615425195.043821,6
1615425195.0438328,6
1615425195.0438445,6
1615425195.0438561,6
1615425195.0438678,6
1615425195.0438795,6
1615425195.0438912,6
1615425195.0439034,6
1615425195.043915,6
1615425195.0439267,6
1615425195.0439384,6
1615425195.0439503,6
1615425195.043962,6
1615425195.0439737,6
1615425195.0439856,6
1615425195.0439973,6
1615425195.044011,6
1615425195.0440254,6
1615425195.044037,6
1615425195.0440488,6
1615425195.0440602,6
1615425195.0440717,6
1615425195.0440834,6
1615425195.044095,6
1615425195.0441065,6
1615425195.0441182,6
1615425195.0441298,6
1615425195.0441415,6
1615425195.0441532,6
1615425195.044165,6
1615425195.0441766,6
1615425195.0441885,6
1615425195.0442,6
1615425195.0442114,6
1615425195.0442228,6
1615425195.0442343,6
1615425195.044246,6
1615425195.0442574,6
1615425195.0699894,6
1615425195.070004,6
1615425195.0900497,6
1615425195.105193,6
1615425195.125622,6
1615425195.1461549,6
1615425195.171726,6
1615425195.1868927,6
1615425195.2074838,6
1615425195.2280052,6
1615425195.2535415,6
1615425195.274025,6
1615425195.294557,6
1615425195.3149836,6
1615425195.3355367,6
1615425195.3559515,6
1615425195.376464,6
1615425195.4019203,6
1615425195.4173424,6
1615425195.4378219,6
1615425195.4683552,6
1615425195.4835882,6
1615425195.5090752,6
1615425195.5348933,6
1615425195.545081,6
1615425195.5655408,6
1615425195.5860758,6
1615425195.6066732,6
1615425195.6270876,6
1615425195.6475725,6
1615425195.6678762,6
1615425195.6883402,6
1615425195.7090223,6
1615425195.7292747,6
1615425195.7496443,6
1615425195.7700834,6
1615425195.790358,6
1615425195.8110662,6
1615425195.8367538,6
1615425195.8572054,6
1615425195.8725114,6
1615425195.8928123,6
1615425195.9254394,6
1615425195.935395,6
1615425195.9559586,6
1615425195.981953,6
1615425196.0028281,6
1615425196.0333374,6
1615425196.0435493,6
1615425196.0638626,6
1615425196.0894375,6
1615425196.1099105,6
1615425196.1252832,6
1615425196.145747,6
1615425196.1660626,6
1615425196.1864808,6
1615425196.2122567,6
1615425196.232741,6
1615425196.2530222,6
1615425196.2737455,6
1615425196.2940748,6
1615425196.3146753,6
1615425196.3349934,6
1615425196.3552954,6
1615425196.3757772,6
1615425196.3962705,6
1615425196.4167056,6
1615425196.437114,6
1615425196.4627614,6
1615425196.4933813,6
1615425196.5086982,6
1615425196.5241084,6
1615425196.549734,6
1615425196.5650675,6
1615425196.5852978,6
1615425196.605968,6
1615425196.631499,6
1615425196.6476014,6
1615425196.6744018,6
1615425196.6899972,6
1615425196.7117682,6
1615425196.7359695,6
1615425196.7573333,6
1615425196.7839396,6
1615425196.800116,6
1615425196.8150032,6
1615425196.8360488,6
1615425196.8577642,6
1615425196.8785641,6
1615425196.906174,6
1615425196.9214811,6
1615425196.948148,6
1615425196.963289,6
1615425196.996702,6
1615425197.0175042,6
1615425197.0275586,6
1615425197.048498,6
1615425197.066109,6
1615425197.0872612,6
1615425197.1080961,6
1615425197.1284344,6
1615425197.1553137,6
1615425197.1663854,6
1615425197.1817746,6
1615425197.202411,6
1615425197.2277882,6
1615425197.2480552,6
1615425197.263553,6
1615425197.2891095,6
1615425197.3094203,6
1615425197.3247397,6
1615425197.3509417,6
1615425197.371036,6
1615425197.3914483,6
1615425197.4120202,6
1615425197.4324324,6
1615425197.4475894,6
1615425197.473314,6
1615425197.5039625,6
1615425197.5293825,6
1615425197.5397103,6
1615425197.5601358,6
1615425197.5753613,6
1615425197.601208,6
1615425197.6163056,6
1615425197.63679,6
1615425197.6624706,6
1615425197.677653,6
1615425197.6982205,6
1615425197.7187693,6
1615425197.7445235,6
1615425197.7649612,6
1615425197.785429,6
1615425197.805982,6
1615425197.8263543,6
1615425197.8467133,6
1615425197.8671148,6
1615425197.8875868,6
1615425197.9081929,6
1615425197.9284327,6
1615425197.949029,6
1615425197.9804602,6
1615425197.9910548,6
1615425198.0476556,6
1615425198.0476756,6
1615425198.0526574,6
1615425198.083729,6
1615425198.0989025,6
1615425198.1194172,6
1615425198.1398327,6
1615425198.1602812,6
1615425198.1861966,6
1615425198.2012935,6
1615425198.221928,6
1615425198.2475321,6
1615425198.2680936,6
1615425198.2886097,6
1615425198.3091362,6
1615425198.3295856,6
1615425198.3500972,6
1615425198.370489,6
1615425198.3908868,6
1615425198.416358,6
1615425198.4316614,6
1615425198.4573016,6
1615425198.4829729,6
1615425198.5187228,6
1615425198.52421,6
1615425198.544419,6
1615425198.570227,6
1615425198.585565,6
1615425198.6059825,6
1615425198.6317542,6
1615425198.652255,6
1615425198.6726801,6
1615425198.6929355,6
1615425198.7134485,6
1615425198.7338972,6
1615425198.7594683,6
1615425198.7748117,6
1615425198.8005764,6
1615425198.8211064,6
1615425198.8415296,6
1615425198.8619537,6
1615425198.8824544,6
1615425198.9027886,6
1615425198.9230826,6
1615425198.943582,6
1615425198.9692502,6
1615425198.9957478,6
1615425199.005766,6
1615425199.0260658,6
1615425199.046511,6
1615425199.0723958,6
1615425199.0929832,6
1615425199.1135027,6
1615425199.1344402,6
1615425199.1547823,6
1615425199.1752973,6
1615425199.1956275,6
1615425199.216107,6
1615425199.2363694,6
1615425199.2619889,6
1615425199.2771678,6
1615425199.2977304,6
1615425199.3182325,6
