Time,data
1615425195.0543718,0.0
1615425195.054417,0.0
1615425195.054431,0.0
1615425195.0544434,0.0
1615425195.054456,0.0
1615425195.0544686,0.0
1615425195.0544813,0.0
1615425195.0544934,0.0
1615425195.0545075,0.0
1615425195.0545216,0.0
1615425195.054534,0.0
1615425195.054546,0.0
1615425195.0545578,0.0
1615425195.05457,0.0
1615425195.054582,0.0
1615425195.054594,0.0
1615425195.0546062,0.0
1615425195.0546184,0.0
1615425195.0546308,0.0
1615425195.0546427,0.0
1615425195.0546567,0.0
1615425195.0546732,0.0
1615425195.0546854,0.0
1615425195.0546975,0.0
1615425195.0547094,0.0
1615425195.0547225,0.0
1615425195.054735,0.0
1615425195.054747,0.0
1615425195.0547595,0.0
1615425195.054772,0.0
1615425195.0547848,0.0
1615425195.0547972,0.0
1615425195.0548096,0.0
1615425195.0548236,0.0
1615425195.0548394,0.0
1615425195.0548513,0.0
1615425195.0548632,0.0
1615425195.0548756,0.0
1615425195.054888,0.0
1615425195.0549002,0.0
1615425195.0549126,0.0
1615425195.0549254,0.0
1615425195.0549374,0.0
1615425195.0549498,0.0
1615425195.0549622,0.0
1615425195.0549762,0.0
1615425195.0549912,0.0
1615425195.0550036,0.0
1615425195.0550158,0.0
1615425195.0550277,0.0
1615425195.0550394,0.0
1615425195.0550516,0.0
1615425195.0550637,0.0
1615425195.0550756,0.0
1615425195.0550878,0.0
1615425195.0550997,0.0
1615425195.055112,0.0
1615425195.0551257,0.0
1615425195.0551398,0.0
1615425195.0551531,0.0
1615425195.055166,0.0
1615425195.0551782,0.0
1615425195.05519,0.0
1615425195.0552027,0.0
1615425195.055215,0.0
1615425195.0552273,0.0
1615425195.0552392,0.0
1615425195.0552511,0.0
1615425195.0552635,0.0
1615425195.0552778,0.0
1615425195.055293,0.0
1615425195.0553055,0.0
1615425195.0553176,0.0
1615425195.0553298,0.0
1615425195.055342,0.0
1615425195.0553539,0.0
1615425195.0553658,0.0
1615425195.0553784,0.0
1615425195.055391,0.0
1615425195.0554035,0.0
1615425195.0554156,0.0
1615425195.0554297,0.0
1615425195.0554442,0.0
1615425195.0554566,0.0
1615425195.0554688,0.0
1615425195.0554805,0.0
1615425195.0554926,0.0
1615425195.055505,0.0
1615425195.0555172,0.0
1615425195.0555296,0.0
1615425195.0555422,0.0
1615425195.0555544,0.0
1615425195.0555668,0.0
1615425195.0555809,0.0
1615425195.0555956,0.0
1615425195.055608,0.0
1615425195.0556202,0.0
1615425195.0556326,0.0
1615425195.0556448,0.0
1615425195.0556695,0.0
1615425195.0703166,0.0
1615425195.0703335,0.0
1615425195.0795505,0.0
1615425195.090271,0.0
1615425195.1002057,0.0
1615425195.1102366,0.0
1615425195.1206226,0.0
1615425195.1307328,0.0
1615425195.1411438,0.0
1615425195.1511989,0.0
1615425195.1614804,0.0
1615425195.1719184,0.0
1615425195.1820135,0.0
1615425195.19225,0.0
1615425195.20249,0.0
1615425195.2128072,0.0
1615425195.2229042,0.0
1615425195.2329283,0.0
1615425195.2433674,0.0
1615425195.2537394,0.0
1615425195.2638483,0.0
1615425195.2742174,0.0
1615425195.2842107,0.0
1615425195.2947888,0.0
1615425195.3046834,0.0
1615425195.3151531,0.0
1615425195.3251934,0.0
1615425195.3357215,0.0
1615425195.3455045,0.0
1615425195.3561983,0.0
1615425195.365979,0.0
1615425195.3767025,0.0
1615425195.3864334,0.0
1615425195.3968987,0.0
1615425195.4070122,0.0
1615425195.417539,0.0
1615425195.4273527,0.0
1615425195.4380333,0.0
1615425195.447791,0.0
1615425195.458177,0.0
1615425195.4734185,0.0
1615425195.4888763,0.0
1615425195.498986,0.0
1615425195.5296705,0.0
1615425195.5352395,0.0
1615425195.5352554,0.0
1615425195.539887,0.0
1615425195.549964,0.0
1615425195.560346,0.0
1615425195.5705242,0.0
1615425195.5808976,0.0
1615425195.5909464,0.0
1615425195.6014626,0.0
1615425195.6115556,0.0
1615425195.6218076,0.0
1615425195.6283133,0.0
1615425195.6421366,0.0
1615425195.652433,0.0
1615425195.6626189,0.0
1615425195.6729264,0.0
1615425195.6831324,0.0
1615425195.688726,0.0
1615425195.7040975,0.0
1615425195.70931,0.0
1615425195.7239478,0.0
1615425195.729542,0.0
1615425195.7394302,0.0
1615425195.749993,0.0
1615425195.7597802,0.0
1615425195.7702823,0.0
1615425195.7802148,0.0
1615425195.7960908,0.0
1615425195.8009439,0.0
1615425195.8111446,0.0
1615425195.8213627,0.0
1615425195.8369737,0.0
1615425195.8418162,0.0
1615425195.8519042,0.0
1615425195.8674965,0.0
1615425195.8727145,0.0
1615425195.8827806,0.0
1615425195.892928,0.0
1615425195.9031403,0.0
1615425195.9134247,0.0
1615425195.9257138,0.0
1615425195.9354873,0.0
1615425195.9458172,0.0
1615425195.9560373,0.0
1615425195.9665132,0.0
1615425195.977095,0.0
1615425195.9878447,0.0
1615425195.9973764,0.0
1615425196.0177794,0.0
1615425196.0280104,0.0
1615425196.033604,0.0
1615425196.0383465,0.0
1615425196.0437276,0.0
1615425196.0586472,0.0
1615425196.0639563,0.0
1615425196.0742338,0.0
1615425196.084238,0.0
1615425196.0945647,0.0
1615425196.1048636,0.0
1615425196.1150095,0.0
1615425196.1253755,0.0
1615425196.1354597,0.0
1615425196.1458247,0.0
1615425196.1557672,0.0
1615425196.1714475,0.0
1615425196.1762097,0.0
1615425196.186611,0.0
1615425196.1967237,0.0
1615425196.2069497,0.0
1615425196.217115,0.0
1615425196.2273812,0.0
1615425196.2376475,0.0
1615425196.247978,0.0
