Time,data
1615397519.817134,5
1615397519.821896,5
1615397519.8483713,5
1615397519.8690405,5
1615397519.889687,5
1615397519.9105773,5
1615397519.930404,5
1615397519.9457967,5
1615397519.971217,5
1615397519.9865048,5
1615397520.0120456,5
1615397520.032519,5
1615397520.053052,5
1615397520.0737946,5
1615397520.09467,5
1615397520.1154852,5
1615397520.1359394,5
1615397520.1565819,5
1615397520.1772761,5
1615397520.1975806,5
1615397520.2178845,5
1615397520.2383907,5
1615397520.258899,5
1615397520.2793958,5
1615397520.2999053,5
1615397520.3204434,5
1615397520.34127,5
1615397520.3623073,5
1615397520.3829331,5
1615397520.403745,5
1615397520.4244308,5
1615397520.4453309,5
1615397520.4651735,5
1615397520.4857588,5
1615397520.5063345,5
1615397520.5318766,5
1615397520.5471492,5
1615397520.572836,5
1615397520.5932693,5
1615397520.613788,5
1615397520.634209,5
1615397520.6546848,5
1615397520.6752064,5
1615397520.695754,5
1615397520.7161388,5
1615397520.7366812,5
1615397520.7571058,5
1615397520.7775633,5
1615397520.798089,5
1615397520.8185437,5
1615397520.8394606,5
1615397520.8601813,5
1615397520.8807712,5
1615397520.9009569,5
1615397520.9272206,5
1615397520.9475014,5
1615397520.9679966,5
1615397520.988556,5
1615397521.0090277,5
1615397521.0295095,5
1615397521.050068,5
1615397521.0706353,5
1615397521.0920315,5
1615397521.1177022,5
1615397521.1383684,5
1615397521.1587927,5
1615397521.1746664,5
1615397521.1949046,5
1615397521.2152188,5
1615397521.235278,5
1615397521.2558606,5
1615397521.2814827,5
1615397521.3019927,5
1615397521.3224595,5
1615397521.3429592,5
1615397521.363537,5
1615397521.3891943,5
1615397521.4104946,5
1615397521.4312086,5
1615397521.4463153,5
1615397521.4671147,5
1615397521.487434,5
1615397521.5077102,5
1615397521.5282905,5
1615397521.5487893,5
1615397521.5744143,5
1615397521.5948346,5
1615397521.6154652,5
1615397521.6358874,5
1615397521.6564102,5
1615397521.6779797,5
1615397521.6984398,5
1615397521.7192676,5
1615397521.7396598,5
1615397521.7595546,5
1615397521.7800393,5
1615397521.800531,5
1615397521.8209283,5
1615397521.8413885,5
1615397521.856665,5
1615397521.8822591,5
1615397521.9030316,5
1615397521.9239116,5
1615397521.9599962,5
1615397521.9808445,5
1615397522.0007,5
1615397522.0212011,5
1615397522.0467682,5
1615397522.0672405,5
1615397522.087775,5
1615397522.1082246,5
1615397522.128851,5
1615397522.1492486,5
1615397522.1697197,5
1615397522.1907535,5
1615397522.2110958,5
1615397522.23724,5
1615397522.2579875,5
1615397522.2782476,5
1615397522.2931545,5
1615397522.3191051,5
1615397522.3342426,5
1615397522.3600848,5
1615397522.375347,5
1615397522.3959394,5
1615397522.4164696,5
1615397522.4373329,5
1615397522.457583,5
1615397522.4839082,5
1615397522.5040252,5
1615397522.5192003,5
1615397522.5451105,5
1615397522.565488,5
1615397522.5857837,5
1615397522.6061847,5
1615397522.626673,5
1615397522.6471736,5
1615397522.667636,5
1615397522.6881454,5
1615397522.7086136,5
1615397522.7291162,5
1615397522.749618,5
1615397522.7703264,5
1615397522.7913163,5
1615397522.811979,5
1615397522.8322682,5
1615397522.8578472,5
1615397522.8783774,5
1615397522.893495,5
1615397522.9192817,5
1615397522.9398928,5
1615397522.9551356,5
1615397522.9807625,5
1615397523.0019608,5
1615397523.0225513,5
1615397523.0433357,5
1615397523.0687997,5
1615397523.089046,5
1615397523.1095452,5
1615397523.1300633,5
1615397523.1504428,5
1615397523.1709967,5
1615397523.1862707,5
1615397523.2068534,5
1615397523.2326384,5
1615397523.2537732,5
1615397523.2745478,5
1615397523.2951229,5
1615397523.315738,5
1615397523.3358595,5
1615397523.3561633,5
1615397523.3766234,5
1615397523.3969834,5
1615397523.4173992,5
1615397523.4378448,5
1615397523.4582984,5
1615397523.478721,5
1615397523.4992573,5
1615397523.5205188,5
1615397523.5412543,5
1615397523.5619302,5
1615397523.5879884,5
1615397523.602799,5
1615397523.6230805,5
1615397523.648952,5
1615397523.6692896,5
1615397523.6897576,5
1615397523.7102134,5
1615397523.725495,5
1615397523.751268,5
1615397523.7728245,5
1615397523.7933939,5
1615397523.813939,5
1615397523.8394575,5
1615397523.8550057,5
1615397523.8801515,5
1615397523.9006429,5
1615397523.9160514,5
1615397523.9364393,5
1615397523.9620736,5
1615397523.9773757,5
1615397523.997764,5
1615397524.0233195,5
1615397524.0437136,5
1615397524.0640109,5
1615397524.0845177,5
1615397524.1055083,5
1615397524.1260395,5
1615397524.146349,5
1615397524.1667027,5
1615397524.187196,5
1615397524.2076283,5
1615397524.2281127,5
1615397524.2486062,5
1615397524.2742124,5
1615397524.2956467,5
1615397524.3162124,5
1615397524.3367183,5
1615397524.3574965,5
1615397524.378217,5
1615397524.398305,5
1615397524.4186113,5
1615397524.4390774,5
1615397524.4545026,5
1615397524.4799852,5
1615397524.4952526,5
1615397524.5209055,5
1615397524.5413735,5
1615397524.5619576,5
1615397524.577652,5
1615397524.603722,5
1615397524.6242714,5
1615397524.6451764,5
1615397524.685298,5
1615397524.7058787,5
1615397524.7260938,5
1615397524.7464411,5
1615397524.7668514,5
1615397524.8028202,5
1615397524.8181643,5
1615397524.8393538,5
1615397524.85423,5
1615397524.8814647,5
1615397524.9018562,5
1615397524.9223115,5
1615397524.9425237,5
1615397524.9753816,5
1615397524.995927,5
1615397525.0163853,5
1615397525.037028,5
1615397525.0574605,5
1615397525.0828133,5
1615397525.1032977,5
1615397525.1237898,5
1615397525.1442523,5
1615397525.164711,5
1615397525.19025,5
1615397525.2108088,5
1615397525.2312253,5
1615397525.2516437,5
1615397525.2720962,5
1615397525.2926056,5
1615397525.3130653,5
1615397525.333514,5
1615397525.353869,5
1615397525.3743114,5
1615397525.394755,5
1615397525.4154155,5
1615397525.4359314,5
1615397525.4564521,5
1615397525.476912,5
1615397525.497281,5
1615397525.5177453,5
1615397525.5433116,5
1615397525.5585108,5
1615397525.5841813,5
1615397525.604666,5
1615397525.625144,5
1615397525.6456823,5
1615397525.6662078,5
1615397525.6867402,5
1615397525.707138,5
1615397525.727738,5
1615397525.7483928,5
1615397525.7739925,5
1615397525.7893574,5
1615397525.809722,5
1615397525.8354485,5
1615397525.8506267,5
1615397525.8763232,5
1615397525.8967578,5
1615397525.9172258,5
1615397525.9428785,5
1615397525.9633944,5
1615397525.983874,5
1615397525.998979,5
1615397526.024594,5
1615397526.045171,5
1615397526.060467,5
1615397526.0809507,5
1615397526.1065135,5
1615397526.126926,5
1615397526.147427,5
1615397526.1676888,5
1615397526.1933799,5
1615397526.2137725,5
1615397526.2291508,5
1615397526.2495506,5
1615397526.2699711,5
1615397526.2904494,5
1615397526.310894,5
1615397526.331354,5
1615397526.3518052,5
1615397526.3773832,5
1615397526.3979151,5
1615397526.4184642,5
1615397526.4389358,5
1615397526.4541934,5
1615397526.4748535,5
1615397526.500449,5
1615397526.5208755,5
1615397526.5414479,5
1615397526.5618577,5
1615397526.5822651,5
1615397526.602808,5
1615397526.6284585,5
1615397526.6488452,5
1615397526.6692865,5
1615397526.689771,5
1615397526.7102873,5
1615397526.730712,5
1615397526.7510445,5
1615397526.7714896,5
1615397526.791975,5
1615397526.8123083,5
1615397526.8327231,5
1615397526.8532016,5
1615397526.8738153,5
1615397526.8968072,5
1615397526.9216988,5
1615397526.9494045,5
1615397526.9745865,5
1615397526.9831998,5
1615397527.00051,5
1615397527.0220964,5
1615397527.0432186,5
1615397527.0634449,5
1615397527.0840325,5
1615397527.109724,5
1615397527.130327,5
1615397527.1506534,5
1615397527.17147,5
1615397527.1917276,5
1615397527.2126079,5
1615397527.2334201,5
1615397527.2535672,5
1615397527.274136,5
1615397527.2945971,5
1615397527.315496,5
1615397527.335373,5
1615397527.360976,5
1615397527.381396,5
1615397527.4018748,5
1615397527.4225338,5
1615397527.4430406,5
1615397527.4633298,5
1615397527.4837735,5
1615397527.5041807,5
1615397527.5297635,5
1615397527.5501654,5
1615397527.56532,5
1615397527.5910227,5
1615397527.6115458,5
1615397527.6320632,5
1615397527.6527867,5
1615397527.6733284,5
1615397527.69372,5
1615397527.7140572,5
1615397527.7345562,5
1615397527.75499,5
1615397527.7755084,5
1615397527.795866,5
1615397527.8162622,5
1615397527.836701,5
1615397527.857182,5
1615397527.8826587,5
1615397527.90318,5
1615397527.9236443,5
1615397527.9441507,5
1615397527.964465,5
1615397527.985039,5
1615397528.005465,5
1615397528.025968,5
1615397528.0515893,5
1615397528.072043,5
1615397528.092391,5
1615397528.1128485,5
1615397528.1332443,5
1615397528.1536143,5
1615397528.1740959,5
1615397528.1946433,5
1615397528.2149997,5
1615397528.2407293,5
1615397528.2560656,5
1615397528.2815933,5
1615397528.3021317,5
1615397528.3225482,5
1615397528.343042,5
1615397528.3634932,5
1615397528.383973,5
1615397528.4095984,5
1615397528.4302282,5
1615397528.4506023,5
1615397528.4659374,5
1615397528.4915495,5
1615397528.5119052,5
1615397528.5323431,5
1615397528.5529077,5
1615397528.573325,5
1615397528.5936527,5
1615397528.6141155,5
1615397528.6345675,5
1615397528.6550126,5
1615397528.6754699,5
1615397528.6959803,5
1615397528.7164462,5
1615397528.7419815,5
1615397528.7624285,5
1615397528.782954,5
1615397528.8034096,5
1615397528.8238363,5
1615397528.8442159,5
1615397528.8697844,5
1615397528.8902717,5
1615397528.9108174,5
1615397528.9314456,5
1615397528.9518664,5
1615397528.9722455,5
1615397529.0605445,5
1615397529.0605564,5
1615397529.0605645,5
1615397529.0605724,5
1615397529.0740685,5
1615397529.0945053,5
1615397529.114859,5
1615397529.1352832,5
1615397529.1612332,5
1615397529.1816695,5
1615397529.2021224,5
1615397529.2226841,5
1615397529.2479434,5
1615397529.2634473,5
1615397529.2839184,5
1615397529.3043315,5
1615397529.3296833,5
1615397529.350165,5
1615397529.3706849,5
1615397529.3911948,5
1615397529.4117196,5
1615397529.4321995,5
1615397529.4528534,5
1615397529.4732826,5
1615397529.493579,5
1615397529.5141337,5
1615397529.5346308,5
1615397529.555039,5
1615397529.5755508,5
1615397529.5959663,5
1615397529.6164057,5
1615397529.636871,5
1615397529.6575124,5
1615397529.6778781,5
1615397529.7034514,5
1615397529.7240167,5
1615397529.7444654,5
1615397529.764819,5
1615397529.7852201,5
1615397529.8003876,5
1615397529.8261466,5
1615397529.8413243,5
1615397529.8671317,5
1615397529.887531,5
1615397529.9080715,5
1615397529.928562,5
1615397529.9491673,5
1615397529.97318,5
1615397529.9893155,5
1615397530.0164042,5
1615397530.0321214,5
1615397530.0512214,5
1615397530.0739584,5
1615397530.092474,5
1615397530.1114972,5
1615397530.132365,5
1615397530.1535156,5
1615397530.1753979,5
1615397530.1972344,5
1615397530.2156138,5
1615397530.2379305,5
1615397530.2595124,5
1615397530.2853184,5
1615397530.3006048,5
1615397530.3296335,5
1615397530.3448057,5
1615397530.3653245,5
1615397530.3804624,5
1615397530.4009156,5
1615397530.4214246,5
1615397530.441869,5
1615397530.467799,5
1615397530.4882445,5
1615397530.508325,5
1615397530.5289562,5
1615397530.554869,5
1615397530.5752788,5
1615397530.590535,5
1615397530.6119933,5
1615397530.6324916,5
1615397530.6527848,5
1615397530.673381,5
1615397530.6936913,5
1615397530.714216,5
1615397530.7347765,5
1615397530.7554042,5
1615397530.7759643,5
1615397530.7969494,5
1615397530.816984,5
1615397530.8375688,5
1615397530.8629231,5
1615397530.8832502,5
1615397530.9036727,5
1615397530.9241354,5
1615397530.9445612,5
1615397530.9701705,5
1615397530.9856222,5
1615397531.0059633,5
1615397531.026401,5
1615397531.0468616,5
1615397531.067386,5
1615397531.0930068,5
1615397531.1083016,5
1615397531.128747,5
1615397531.1647108,5
1615397531.169607,5
1615397531.1952846,5
1615397531.2103648,5
1615397531.2309272,5
1615397531.2514348,5
1615397531.2770872,5
1615397531.292277,5
1615397531.3128824,5
1615397531.3332314,5
1615397531.353778,5
1615397531.3794482,5
1615397531.394668,5
1615397531.4201674,5
1615397531.4610457,5
1615397531.4832032,5
1615397531.5031319,5
1615397531.5233057,5
1615397531.5438802,5
1615397531.5644197,5
1615397531.5848012,5
1615397531.6052911,5
1615397531.625707,5
1615397531.651372,5
1615397531.666402,5
1615397531.6922443,5
1615397531.7124836,5
1615397531.7328722,5
1615397531.7533283,5
1615397531.773755,5
1615397531.7941701,5
1615397531.814605,5
1615397531.8352125,5
1615397531.8555913,5
1615397531.8761895,5
1615397531.896556,5
1615397531.9170501,5
1615397531.9424808,5
1615397531.9628975,5
1615397531.9833837,5
1615397532.0039077,5
1615397532.0242853,5
1615397532.0446095,5
1615397532.0650969,5
1615397532.0855124,5
1615397532.106053,5
1615397532.1213999,5
1615397532.1471028,5
1615397532.1674585,5
1615397532.1878145,5
1615397532.2132754,5
1615397532.228694,5
1615397532.2541804,5
1615397532.2695112,5
1615397532.2951062,5
1615397532.3157203,5
1615397532.3309853,5
1615397532.3566048,5
1615397532.3719416,5
1615397532.3924634,5
1615397532.4127748,5
1615397532.433215,5
1615397532.4536848,5
1615397532.4792254,5
1615397532.4943976,5
1615397532.5148175,5
1615397532.5405216,5
1615397532.5609353,5
1615397532.5813599,5
1615397532.6019309,5
1615397532.6224174,5
1615397532.642905,5
1615397532.6633408,5
1615397532.683654,5
1615397532.7040396,5
1615397532.7244995,5
1615397532.7449317,5
1615397532.7654667,5
1615397532.7858226,5
1615397532.8113432,5
1615397532.8318915,5
1615397532.8525877,5
1615397532.8729606,5
1615397532.8935184,5
1615397532.9138181,5
1615397532.9344618,5
1615397532.9546692,5
1615397532.975126,5
1615397532.9956472,5
1615397533.0159807,5
1615397533.0363832,5
1615397533.0567846,5
1615397533.0772324,5
1615397533.1131663,5
1615397533.12328,5
1615397533.1438653,5
1615397533.1644223,5
1615397533.1848676,5
1615397533.205557,5
1615397533.2262728,5
1615397533.253894,5
1615397533.2764626,5
1615397533.292166,5
1615397533.3141963,5
1615397533.3352668,5
1615397533.3506088,5
1615397533.3772242,5
1615397533.3980298,5
1615397533.4131129,5
1615397533.4333189,5
1615397533.4538496,5
1615397533.47997,5
1615397533.5011628,5
1615397533.5164268,5
1615397533.5367787,5
1615397533.562179,5
1615397533.5825424,5
1615397533.6032054,5
1615397533.6237955,5
1615397533.644301,5
1615397533.664797,5
1615397533.685168,5
1615397533.7057793,5
1615397533.7260137,5
1615397533.7464392,5
1615397533.7669008,5
1615397533.7872818,5
1615397533.8076053,5
1615397533.833396,5
1615397533.8537874,5
1615397533.8692439,5
1615397533.8949714,5
1615397533.9101903,5
1615397533.9306865,5
1615397533.9562821,5
1615397533.9768386,5
1615397533.9973786,5
1615397534.017803,5
1615397534.0382223,5
1615397534.0586922,5
1615397534.0738018,5
1615397534.0995233,5
1615397534.1200984,5
1615397534.140686,5
1615397534.1610494,5
1615397534.1815357,5
1615397534.2020388,5
1615397534.2224567,5
1615397534.2429545,5
1615397534.263337,5
1615397534.2837265,5
1615397534.3041158,5
1615397534.3247077,5
1615397534.3504362,5
1615397534.3710501,5
1615397534.3916106,5
1615397534.4122238,5
1615397534.432634,5
1615397534.4531376,5
1615397534.4734697,5
1615397534.4938865,5
1615397534.5143602,5
1615397534.5347428,5
1615397534.5554502,5
1615397534.5758247,5
1615397534.5962937,5
1615397534.6219678,5
1615397534.6423664,5
1615397534.6627853,5
1615397534.6833823,5
1615397534.7039456,5
1615397534.7294981,5
1615397534.7498503,5
1615397534.770213,5
1615397534.7908921,5
1615397534.8110995,5
1615397534.8314884,5
1615397534.8519752,5
1615397534.8725033,5
1615397534.8929908,5
1615397534.9137096,5
1615397534.9342687,5
1615397534.9598322,5
1615397534.9750361,5
1615397534.9954612,5
1615397535.0158563,5
1615397535.0363193,5
1615397535.0619328,5
1615397535.082388,5
1615397535.1027923,5
1615397535.1232297,5
1615397535.1436777,5
1615397535.1641414,5
1615397535.184719,5
1615397535.2051964,5
1615397535.2255201,5
1615397535.2510772,5
1615397535.2714856,5
1615397535.2919776,5
1615397535.312421,5
1615397535.3328621,5
1615397535.3533194,5
1615397535.368478,5
1615397535.3943076,5
1615397535.4148304,5
1615397535.4353337,5
1615397535.4557796,5
1615397535.4762547,5
1615397535.4968154,5
1615397535.5172431,5
1615397535.5427296,5
1615397535.5632598,5
1615397535.5836344,5
1615397535.6041036,5
1615397535.6245582,5
1615397535.6450818,5
1615397535.6656237,5
1615397535.6860197,5
1615397535.7065074,5
1615397535.7269213,5
1615397535.75254,5
1615397535.7729232,5
1615397535.7933607,5
1615397535.813818,5
1615397535.8342052,5
1615397535.8546195,5
1615397535.87513,5
1615397535.8956342,5
1615397535.9162016,5
1615397535.9415975,5
1615397535.962311,5
1615397535.9829128,5
1615397536.0034173,5
1615397536.0236218,5
1615397536.0593033,5
1615397536.0697262,5
1615397536.0900738,5
1615397536.110547,5
1615397536.1309414,5
1615397536.1513925,5
1615397536.1718323,5
1615397536.192401,5
1615397536.2128446,5
1615397536.2333534,5
1615397536.254042,5
1615397536.2754793,5
1615397536.30348,5
1615397536.3292665,5
1615397536.3443546,5
1615397536.3649893,5
1615397536.3915498,5
1615397536.4068751,5
1615397536.4227507,5
1615397536.4492822,5
1615397536.4701858,5
1615397536.4895766,5
1615397536.5098312,5
1615397536.531362,5
1615397536.5532596,5
1615397536.5722816,5
1615397536.5927489,5
1615397536.612918,5
1615397536.6337788,5
1615397536.654123,5
1615397536.674693,5
1615397536.6950536,5
1615397536.7205064,5
1615397536.73594,5
1615397536.7613587,5
1615397536.7817545,5
1615397536.8020504,5
1615397536.8226273,5
1615397536.8430827,5
1615397536.863712,5
1615397536.8895,5
1615397536.909678,5
1615397536.9302428,5
1615397536.950755,5
1615397536.9764233,5
1615397536.9916794,5
1615397537.0120595,5
1615397537.032483,5
1615397537.0529125,5
1615397537.073438,5
1615397537.0939145,5
1615397537.1142654,5
1615397537.134967,5
1615397537.1609178,5
1615397537.1812963,5
1615397537.2016208,5
1615397537.2224002,5
1615397537.2478828,5
1615397537.2682714,5
1615397537.288749,5
1615397537.3091502,5
1615397537.3296416,5
1615397537.3500993,5
1615397537.370539,5
1615397537.3909783,5
1615397537.411476,5
1615397537.4320066,5
1615397537.4524875,5
1615397537.4729528,5
1615397537.4933596,5
1615397537.5138013,5
1615397537.534186,5
1615397537.5546005,5
1615397537.5751233,5
1615397537.6006532,5
1615397537.6159341,5
1615397537.636416,5
1615397537.6620378,5
1615397537.6824255,5
1615397537.7028928,5
1615397537.7232842,5
1615397537.7437406,5
1615397537.7643235,5
1615397537.7846942,5
1615397537.8051698,5
1615397537.8255427,5
1615397537.8511615,5
1615397537.8715467,5
1615397537.8919568,5
1615397537.912428,5
1615397537.9329069,5
1615397537.9533505,5
1615397537.9840693,5
1615397537.9995103,5
1615397538.0198002,5
1615397538.0351632,5
1615397538.0556314,5
1615397538.0811965,5
1615397538.1016188,5
1615397538.122093,5
1615397538.1424985,5
1615397538.1629539,5
1615397538.1834247,5
1615397538.203874,5
1615397538.224439,5
1615397538.2449896,5
1615397538.265461,5
1615397538.2858038,5
1615397538.3062668,5
1615397538.3266919,5
1615397538.3520756,5
1615397538.3725173,5
1615397538.3878105,5
1615397538.4135284,5
1615397538.4341745,5
1615397538.454658,5
1615397538.4753761,5
1615397538.4955604,5
1615397538.5160956,5
1615397538.5365102,5
1615397538.5568728,5
1615397538.5774105,5
1615397538.5979233,5
1615397538.6183407,5
1615397538.6387157,5
1615397538.6592157,5
1615397538.679697,5
1615397538.7054741,5
1615397538.7258584,5
1615397538.746707,5
1615397538.761884,5
1615397538.7826405,5
1615397538.8029737,5
1615397538.828424,5
1615397538.8490167,5
1615397538.869406,5
1615397538.889733,5
1615397538.9101982,5
1615397538.930878,5
1615397538.9510655,5
1615397538.9770494,5
1615397538.997494,5
1615397539.0180068,5
1615397539.038333,5
1615397539.0587635,5
1615397539.084362,5
1615397539.1048508,5
1615397539.1254258,5
1615397539.1458566,5
1615397539.1663811,5
1615397539.1866965,5
1615397539.2122412,5
1615397539.2276697,5
1615397539.2531943,5
1615397539.2683845,5
1615397539.2941785,5
1615397539.3096137,5
1615397539.33518,5
1615397539.3555236,5
1615397539.3762076,5
1615397539.3964355,5
1615397539.4169202,5
1615397539.4374428,5
1615397539.458017,5
1615397539.4784915,5
1615397539.5040467,5
1615397539.5246902,5
1615397539.5451539,5
1615397539.5602713,5
1615397539.5861144,5
1615397539.6065598,5
1615397539.6268058,5
1615397539.652482,5
1615397539.672858,5
1615397539.693301,5
1615397539.713743,5
1615397539.7342336,5
1615397539.7547197,5
1615397539.7753494,5
1615397539.7961557,5
1615397539.8164577,5
1615397539.8367765,5
1615397539.8522668,5
1615397539.8727133,5
1615397539.898374,5
1615397539.9186556,5
1615397539.9393182,5
1615397539.9599626,5
1615397539.9821134,5
1615397540.0033953,5
1615397540.0247858,5
1615397540.0445106,5
1615397540.0630453,5
1615397540.0855227,5
1615397540.113858,5
1615397540.1234584,5
1615397540.143964,5
1615397540.1696327,5
1615397540.1846554,5
1615397540.2106545,5
1615397540.2312448,5
1615397540.256615,5
1615397540.271981,5
1615397540.297355,5
1615397540.314528,5
1615397540.3341594,5
1615397540.3625116,5
1615397540.377619,5
1615397540.3979576,5
1615397540.4184797,5
1615397540.4389515,5
1615397540.4646144,5
1615397540.4850574,5
1615397540.5057354,5
1615397540.5265732,5
1615397540.5415146,5
1615397540.5619547,5
1615397540.5826156,5
1615397540.6032605,5
1615397540.6287305,5
1615397540.6493127,5
1615397540.6696696,5
1615397540.6900702,5
1615397540.7105627,5
1615397540.7310379,5
1615397540.7514055,5
1615397540.7769384,5
1615397540.7922215,5
1615397540.812794,5
1615397540.8331833,5
1615397540.8535454,5
1615397540.8741345,5
1615397540.8946702,5
1615397540.9151766,5
1615397540.935545,5
1615397540.9559307,5
1615397540.981549,5
1615397541.001927,5
1615397541.0172265,5
1615397541.0376787,5
1615397541.0580838,5
1615397541.0837061,5
1615397541.0991356,5
1615397541.1246932,5
1615397541.1452003,5
1615397541.1603866,5
1615397541.1860855,5
1615397541.201675,5
1615397541.2269897,5
1615397541.2473662,5
1615397541.2678196,5
1615397541.2937136,5
1615397541.3090632,5
1615397541.3294606,5
1615397541.3502028,5
1615397541.3809543,5
1615397541.3963242,5
1615397541.4166574,5
1615397541.4369884,5
1615397541.4626398,5
1615397541.4830773,5
1615397541.5035267,5
1615397541.524033,5
1615397541.544531,5
1615397541.5649738,5
1615397541.5853822,5
1615397541.670311,5
1615397541.6703255,5
1615397541.6703339,5
1615397541.6703417,5
1615397541.7574897,5
1615397541.7575016,5
1615397541.7575097,5
1615397541.7575173,5
1615397541.7719133,5
1615397541.7925017,5
1615397541.8129563,5
1615397541.8334053,5
1615397541.853609,5
1615397541.8741763,5
1615397541.8946736,5
1615397541.91522,5
1615397541.9356813,5
1615397541.9560654,5
1615397541.9766793,5
1615397542.0021503,5
1615397542.022393,5
1615397542.0428724,5
1615397542.063338,5
1615397542.0837345,5
1615397542.1042035,5
1615397542.1246698,5
1615397542.1451666,5
1615397542.1655967,5
1615397542.1860566,5
1615397542.2115805,5
1615397542.2320547,5
1615397542.252503,5
1615397542.2728832,5
1615397542.29338,5
1615397542.3139772,5
1615397542.3345952,5
1615397542.355079,5
1615397542.3755646,5
1615397542.3958974,5
1615397542.4163523,5
1615397542.4368167,5
1615397542.4623702,5
1615397542.4879081,5
1615397542.5033584,5
1615397542.5340812,5
1615397542.544219,5
1615397542.5646698,5
1615397542.5851262,5
1615397542.605569,5
1615397542.6312351,5
1615397542.6517365,5
1615397542.6721566,5
1615397542.6924887,5
1615397542.7129238,5
1615397542.7333906,5
