Time,data
1615397519.817134,3
1615397519.821896,3
1615397519.8483713,3
1615397519.8690405,3
1615397519.889687,3
1615397519.9105773,3
1615397519.930404,3
1615397519.9457967,3
1615397519.971217,3
1615397519.9865048,3
1615397520.0120456,3
1615397520.032519,3
1615397520.053052,3
1615397520.0737946,3
1615397520.09467,3
1615397520.1154852,3
1615397520.1359394,3
1615397520.1565819,3
1615397520.1772761,3
1615397520.1975806,3
1615397520.2178845,3
1615397520.2383907,3
1615397520.258899,3
1615397520.2793958,3
1615397520.2999053,3
1615397520.3204434,3
1615397520.34127,3
1615397520.3623073,3
1615397520.3829331,3
1615397520.403745,3
1615397520.4244308,3
1615397520.4453309,3
1615397520.4651735,3
1615397520.4857588,3
1615397520.5063345,3
1615397520.5318766,3
1615397520.5471492,3
1615397520.572836,3
1615397520.5932693,3
1615397520.613788,3
1615397520.634209,3
1615397520.6546848,3
1615397520.6752064,3
1615397520.695754,3
1615397520.7161388,3
1615397520.7366812,3
1615397520.7571058,3
1615397520.7775633,3
1615397520.798089,3
1615397520.8185437,3
1615397520.8394606,3
1615397520.8601813,3
1615397520.8807712,3
1615397520.9009569,3
1615397520.9272206,3
1615397520.9475014,3
1615397520.9679966,3
1615397520.988556,3
1615397521.0090277,3
1615397521.0295095,3
1615397521.050068,3
1615397521.0706353,3
1615397521.0920315,3
1615397521.1177022,3
1615397521.1383684,3
1615397521.1587927,3
1615397521.1746664,3
1615397521.1949046,3
1615397521.2152188,3
1615397521.235278,3
1615397521.2558606,3
1615397521.2814827,3
1615397521.3019927,3
1615397521.3224595,3
1615397521.3429592,3
1615397521.363537,3
1615397521.3891943,3
1615397521.4104946,3
1615397521.4312086,3
1615397521.4463153,3
1615397521.4671147,3
1615397521.487434,3
1615397521.5077102,3
1615397521.5282905,3
1615397521.5487893,3
1615397521.5744143,3
1615397521.5948346,3
1615397521.6154652,3
1615397521.6358874,3
1615397521.6564102,3
1615397521.6779797,3
1615397521.6984398,3
1615397521.7192676,3
1615397521.7396598,3
1615397521.7595546,3
1615397521.7800393,3
1615397521.800531,3
1615397521.8209283,3
1615397521.8413885,3
1615397521.856665,3
1615397521.8822591,3
1615397521.9030316,3
1615397521.9239116,3
1615397521.9599962,3
1615397521.9808445,3
1615397522.0007,3
1615397522.0212011,3
1615397522.0467682,3
1615397522.0672405,3
1615397522.087775,3
1615397522.1082246,3
1615397522.128851,3
1615397522.1492486,3
1615397522.1697197,3
1615397522.1907535,3
1615397522.2110958,3
1615397522.23724,3
1615397522.2579875,3
1615397522.2782476,3
1615397522.2931545,3
1615397522.3191051,3
1615397522.3342426,3
1615397522.3600848,3
1615397522.375347,3
1615397522.3959394,3
1615397522.4164696,3
1615397522.4373329,3
1615397522.457583,3
1615397522.4839082,3
1615397522.5040252,3
1615397522.5192003,3
1615397522.5451105,3
1615397522.565488,3
1615397522.5857837,3
1615397522.6061847,3
1615397522.626673,3
1615397522.6471736,3
1615397522.667636,3
1615397522.6881454,3
1615397522.7086136,3
1615397522.7291162,3
1615397522.749618,3
1615397522.7703264,3
1615397522.7913163,3
1615397522.811979,3
1615397522.8322682,3
1615397522.8578472,3
1615397522.8783774,3
1615397522.893495,3
1615397522.9192817,3
1615397522.9398928,3
1615397522.9551356,3
1615397522.9807625,3
1615397523.0019608,3
1615397523.0225513,3
1615397523.0433357,3
1615397523.0687997,3
1615397523.089046,3
1615397523.1095452,3
1615397523.1300633,3
1615397523.1504428,3
1615397523.1709967,3
1615397523.1862707,3
1615397523.2068534,3
1615397523.2326384,3
1615397523.2537732,3
1615397523.2745478,3
1615397523.2951229,3
1615397523.315738,3
1615397523.3358595,3
1615397523.3561633,3
1615397523.3766234,3
1615397523.3969834,3
1615397523.4173992,3
1615397523.4378448,3
1615397523.4582984,3
1615397523.478721,3
1615397523.4992573,3
1615397523.5205188,3
1615397523.5412543,3
1615397523.5619302,3
1615397523.5879884,3
1615397523.602799,3
1615397523.6230805,3
1615397523.648952,3
1615397523.6692896,3
1615397523.6897576,3
1615397523.7102134,3
1615397523.725495,3
1615397523.751268,3
1615397523.7728245,3
1615397523.7933939,3
1615397523.813939,3
1615397523.8394575,3
