Time,x,y,z
1615404130.3978608,0.20000000298023224,-470.0,-185.0
1615404130.407707,0.0,-470.0,-185.0
1615404130.428207,0.10000000149011612,-470.0,-185.0
1615404130.453946,-0.30000001192092896,-470.0,-93.0
1615404130.4743536,0.0,-470.0,-93.0
1615404130.4947598,0.0,-470.0,-185.0
1615404130.5152576,0.20000000298023224,-409.0,-185.0
1615404130.5306067,0.0,-409.0,-93.0
1615404130.551285,-0.30000001192092896,-353.0,-93.0
1615404130.5715535,0.0,-353.0,-93.0
1615404130.597357,0.0,-353.0,-93.0
1615404130.6231036,-0.30000001192092896,-353.0,-185.0
1615404130.6389534,0.10000000149011612,-412.0,-185.0
1615404130.6592062,-0.699999988079071,-412.0,-93.0
1615404130.6798468,0.0,-412.0,-93.0
1615404130.699957,0.20000000298023224,-412.0,-185.0
1615404130.7207422,0.0,-412.0,-185.0
1615404130.741034,0.30000001192092896,-412.0,-185.0
1615404130.7615063,-0.10000000149011612,-412.0,-185.0
1615404130.7819135,0.20000000298023224,-412.0,-185.0
1615404130.8025029,0.10000000149011612,-350.0,-185.0
1615404130.8230326,0.10000000149011612,-350.0,-185.0
1615404130.8442514,0.10000000149011612,-350.0,-185.0
1615404130.8647118,0.0,-350.0,-185.0
1615404130.8854306,0.0,-353.0,-185.0
1615404130.9062245,0.20000000298023224,-353.0,-185.0
1615404130.926424,-0.10000000149011612,-353.0,-185.0
1615404130.9520953,0.10000000149011612,-353.0,-185.0
1615404130.9724748,0.10000000149011612,-353.0,-185.0
1615404130.9928916,0.0,-412.0,-185.0
1615404131.013411,-0.30000001192092896,-412.0,-93.0
1615404131.0339131,-0.10000000149011612,-412.0,-93.0
1615404131.0543249,0.20000000298023224,-412.0,-93.0
1615404131.0750415,-0.10000000149011612,-412.0,-93.0
1615404131.0899591,0.20000000298023224,-412.0,-93.0
1615404131.1104815,0.0,-412.0,-93.0
1615404131.1310215,-0.10000000149011612,-412.0,-185.0
1615404131.1515174,0.0,-412.0,-185.0
1615404131.1719403,0.0,-412.0,-185.0
1615404131.1977775,0.30000001192092896,-412.0,-185.0
1615404131.2181664,0.0,-412.0,-185.0
1615404131.2438905,-0.4000000059604645,-412.0,-185.0
1615404131.2591696,0.4000000059604645,-412.0,-185.0
1615404131.279707,0.0,-412.0,-185.0
1615404131.3002021,-0.20000000298023224,-412.0,-185.0
1615404131.3207574,0.0,-470.0,-185.0
1615404131.3411558,0.0,-470.0,-277.0
1615404131.3616369,0.30000001192092896,-412.0,-277.0
1615404131.3829758,-0.8999999761581421,-412.0,-93.0
1615404131.4034898,0.10000000149011612,-470.0,-93.0
1615404131.4242845,0.30000001192092896,-470.0,-185.0
1615404131.44518,-0.10000000149011612,-470.0,-185.0
1615404131.4652524,0.0,-470.0,0.0
1615404131.485577,-0.20000000298023224,-470.0,0.0
1615404131.5061495,-0.30000001192092896,-470.0,-93.0
1615404131.526644,0.0,-470.0,-185.0
1615404131.5471365,-0.10000000149011612,-470.0,-185.0
1615404131.5676394,0.0,-470.0,-185.0
1615404131.5880418,0.10000000149011612,-470.0,-185.0
1615404131.6084836,0.10000000149011612,-470.0,-185.0
1615404131.6290483,0.4000000059604645,-412.0,-185.0
1615404131.6494744,0.10000000149011612,-412.0,-185.0
1615404131.6698923,0.30000001192092896,-409.0,-185.0
1615404131.6905074,0.20000000298023224,-409.0,-277.0
1615404131.7108006,0.0,-350.0,-277.0
1615404131.7313275,0.10000000149011612,-350.0,-277.0
1615404131.7518187,-0.30000001192092896,-350.0,-277.0
1615404131.7723124,-0.10000000149011612,-350.0,-185.0
1615404131.79798,0.0,-350.0,-185.0
1615404131.8184102,-0.10000000149011612,-350.0,-185.0
1615404131.8390105,0.0,-412.0,-185.0
1615404131.8594372,0.10000000149011612,-412.0,-185.0
1615404131.8797982,0.10000000149011612,-412.0,-185.0
1615404131.900127,0.30000001192092896,-412.0,-185.0
1615404131.9206264,0.0,-470.0,-185.0
1615404131.9410963,0.0,-470.0,-185.0
1615404131.961738,-0.30000001192092896,-350.0,-185.0
1615404131.982211,0.0,-350.0,-185.0
1615404132.0026572,0.5,-412.0,-185.0
1615404132.0281775,-0.20000000298023224,-470.0,-185.0
1615404132.0486376,0.0,-470.0,-185.0
1615404132.0740926,0.20000000298023224,-412.0,-185.0
1615404132.0894775,-0.4000000059604645,-412.0,-185.0
1615404132.1098955,0.20000000298023224,-412.0,-185.0
1615404132.1302762,-0.30000001192092896,-412.0,-185.0
1615404132.1558826,-0.20000000298023224,-470.0,-185.0
1615404132.1713047,0.4000000059604645,-470.0,-185.0
1615404132.1967685,0.20000000298023224,-470.0,-185.0
1615404132.2121427,0.10000000149011612,-470.0,-185.0
1615404132.2376738,0.0,-470.0,-185.0
1615404132.252983,0.10000000149011612,-470.0,-185.0
1615404132.2785106,0.0,-470.0,-185.0
1615404132.2989433,0.0,-470.0,-185.0
1615404132.3194108,-0.10000000149011612,-470.0,-185.0
1615404132.3396878,0.0,-470.0,-185.0
1615404132.3602614,0.10000000149011612,-412.0,-185.0
1615404132.3805513,0.0,-412.0,-185.0
1615404132.4062815,0.20000000298023224,-412.0,-185.0
1615404132.4267786,0.30000001192092896,-412.0,-94.0
1615404132.447074,0.10000000149011612,-412.0,-187.0
1615404132.4677055,-0.5,-412.0,-187.0
1615404132.4881232,-0.20000000298023224,-412.0,-94.0
1615404132.5085318,0.0,-412.0,-94.0
1615404132.5289576,0.30000001192092896,-412.0,-94.0
1615404132.5494316,0.10000000149011612,-412.0,-94.0
1615404132.56971,0.10000000149011612,-412.0,-185.0
1615404132.5954068,0.20000000298023224,-412.0,-185.0
1615404132.6106124,0.20000000298023224,-412.0,-185.0
1615404132.6362715,-0.10000000149011612,-412.0,-185.0
1615404132.656786,0.0,-412.0,-185.0
1615404132.6771796,-0.20000000298023224,-412.0,-185.0
1615404132.697648,0.0,-412.0,-185.0
1615404132.7180512,0.10000000149011612,-412.0,-185.0
1615404132.738395,0.0,-412.0,-93.0
1615404132.7589743,0.0,-412.0,-93.0
1615404132.7794547,0.4000000059604645,-412.0,-185.0
1615404132.799923,-0.4000000059604645,-412.0,-185.0
1615404132.825438,-0.4000000059604645,-412.0,-185.0
1615404132.840668,-0.10000000149011612,-412.0,-185.0
1615404132.861098,0.20000000298023224,-412.0,-93.0
1615404132.8815196,0.20000000298023224,-412.0,-93.0
1615404132.9020817,0.20000000298023224,-412.0,-185.0
1615404132.922548,0.10000000149011612,-412.0,-185.0
1615404132.9431372,0.10000000149011612,-412.0,-93.0
1615404132.9687824,0.10000000149011612,-412.0,-185.0
1615404132.989241,0.20000000298023224,-350.0,-185.0
1615404133.0096502,-0.20000000298023224,-350.0,-185.0
1615404133.030189,0.10000000149011612,-353.0,-185.0
1615404133.0506003,0.0,-353.0,-185.0
1615404133.0710006,-0.10000000149011612,-412.0,-185.0
1615404133.0913692,0.10000000149011612,-412.0,-185.0
1615404133.1119442,-0.10000000149011612,-470.0,-185.0
1615404133.1322973,0.0,-470.0,-185.0
1615404133.1529703,-0.20000000298023224,-412.0,-185.0
1615404133.173591,-0.10000000149011612,-412.0,-185.0
1615404133.1940217,-0.10000000149011612,-470.0,-185.0
1615404133.2144907,0.0,-470.0,-93.0
1615404133.2348485,-0.10000000149011612,-470.0,-93.0
1615404133.2552967,0.4000000059604645,-470.0,-93.0
1615404133.2756622,0.0,-470.0,-93.0
1615404133.3012378,0.10000000149011612,-470.0,-185.0
1615404133.3216372,0.30000001192092896,-470.0,-185.0
1615404133.3420732,0.0,-470.0,-185.0
1615404133.3625126,0.10000000149011612,-470.0,-185.0
1615404133.3830647,0.0,-470.0,-93.0
1615404133.403499,0.0,-470.0,-93.0
1615404133.4239461,0.30000001192092896,-470.0,-185.0
1615404133.4443989,0.0,-412.0,-185.0
1615404133.4648538,-0.20000000298023224,-412.0,-185.0
1615404133.485235,0.10000000149011612,-412.0,-185.0
1615404133.5056934,0.0,-412.0,-185.0
1615404133.5261688,0.20000000298023224,-412.0,-185.0
1615404133.5467079,-0.4000000059604645,-412.0,-185.0
1615404133.5671937,-0.5,-412.0,-185.0
1615404133.5877354,0.4000000059604645,-412.0,-185.0
1615404133.608285,0.0,-412.0,-277.0
1615404133.6288335,0.699999988079071,-412.0,-277.0
1615404133.6493125,-0.10000000149011612,-412.0,-93.0
1615404133.6698244,-0.20000000298023224,-412.0,-93.0
1615404133.690101,0.20000000298023224,-412.0,-93.0
1615404133.7157972,0.0,-470.0,-93.0
1615404133.7309968,0.0,-470.0,-94.0
1615404133.7515595,0.0,-412.0,-94.0
1615404133.7720423,-0.10000000149011612,-412.0,-94.0
1615404133.7925003,-0.10000000149011612,-412.0,-94.0
1615404133.813055,0.0,-412.0,-185.0
1615404133.8387432,0.20000000298023224,-412.0,-185.0
1615404133.8592074,0.0,-412.0,-185.0
1615404133.879755,-0.30000001192092896,-412.0,-185.0
1615404133.9001467,0.0,-412.0,-185.0
1615404133.9206114,-0.10000000149011612,-412.0,-185.0
1615404133.94097,0.10000000149011612,-412.0,-185.0
1615404133.9614472,0.0,-412.0,-185.0
1615404133.9819164,-0.20000000298023224,-412.0,-185.0
1615404134.0023794,-0.10000000149011612,-412.0,-185.0
1615404134.0228453,-0.20000000298023224,-412.0,-185.0
1615404134.0433013,-0.10000000149011612,-412.0,-185.0
1615404134.0637395,0.10000000149011612,-412.0,-93.0
1615404134.084225,0.0,-412.0,-93.0
1615404134.1047957,-0.30000001192092896,-350.0,-93.0
1615404134.1456778,0.10000000149011612,-353.0,-185.0
1615404134.1661022,-0.30000001192092896,-353.0,-185.0
1615404134.1866055,0.0,-353.0,-185.0
1615404134.2119784,-0.10000000149011612,-353.0,-185.0
1615404134.2324536,-0.10000000149011612,-470.0,-185.0
1615404134.2529035,-0.10000000149011612,-470.0,-185.0
1615404134.273357,0.0,-412.0,-185.0
1615404134.2938752,0.10000000149011612,-412.0,-185.0
1615404134.314308,-0.10000000149011612,-412.0,-185.0
1615404134.3347871,0.0,-412.0,-185.0
1615404134.355269,0.10000000149011612,-470.0,-185.0
1615404134.3757632,0.10000000149011612,-470.0,-185.0
1615404134.3961248,0.0,-470.0,-185.0
1615404134.4218214,-0.10000000149011612,-470.0,-185.0
1615404134.4423382,-0.10000000149011612,-470.0,-185.0
1615404134.4627216,-0.30000001192092896,-470.0,-185.0
1615404134.4779289,0.20000000298023224,-470.0,-185.0
1615404134.5036826,-0.10000000149011612,-470.0,-185.0
1615404134.5188713,0.0,-470.0,-185.0
1615404134.5445454,0.0,-470.0,-185.0
1615404134.5650334,-0.10000000149011612,-412.0,-185.0
1615404134.5856552,-0.10000000149011612,-412.0,-185.0
1615404134.606239,0.0,-412.0,-185.0
1615404134.6267278,-0.20000000298023224,-412.0,-185.0
1615404134.6471314,0.0,-412.0,-185.0
1615404134.6675391,-0.4000000059604645,-412.0,-185.0
1615404134.6879869,0.0,-412.0,-185.0
1615404134.7083032,0.0,-412.0,-185.0
1615404134.7287586,0.0,-412.0,-185.0
1615404134.7543807,-0.10000000149011612,-350.0,-185.0
1615404134.7748632,0.20000000298023224,-350.0,-185.0
1615404134.7953353,0.0,-350.0,-185.0
1615404134.810681,0.0,-350.0,-185.0
1615404134.8312285,0.30000001192092896,-350.0,-185.0
1615404134.851665,0.0,-350.0,-185.0
1615404134.877446,0.0,-353.0,-185.0
1615404134.8926451,0.10000000149011612,-353.0,-185.0
1615404134.9180927,0.0,-353.0,-185.0
1615404134.9385295,0.30000001192092896,-353.0,-185.0
1615404134.959091,0.0,-353.0,-185.0
1615404134.9796793,-0.10000000149011612,-353.0,-185.0
1615404135.000335,-0.10000000149011612,-412.0,-185.0
1615404135.0205314,0.0,-412.0,-185.0
1615404135.0461888,0.0,-353.0,-185.0
1615404135.0613558,0.0,-353.0,-185.0
1615404135.0871415,0.4000000059604645,-412.0,-185.0
1615404135.1076198,0.10000000149011612,-353.0,-185.0
