Time,data
1615412565.7699037,0.0
1615412565.773785,0.0
1615412565.7839878,0.0
1615412565.794496,0.0
1615412565.8044796,0.0
1615412565.8148823,0.0
1615412565.8249059,0.0
1615412565.8354537,0.0
1615412565.8455384,0.0
1615412565.8561392,0.0
1615412565.8665102,0.0
1615412565.876775,0.0
1615412565.886993,0.0
1615412565.8979967,0.0
1615412565.9076943,0.0
1615412565.9188437,0.0
1615412565.9240973,0.0
1615412565.93947,0.0
1615412565.949432,0.0
1615412565.9595141,0.0
1615412565.9649591,0.0
1615412565.9798458,0.0
1615412565.9902642,0.0
1615412566.000329,0.0
1615412566.0106347,0.0
1615412566.0153275,0.0
1615412566.0255356,0.0
1615412566.035969,0.0
1615412566.0462115,0.0
1615412566.0564554,0.0
1615412566.0665143,0.0
1615412566.0769272,0.0
1615412566.0869098,0.0
1615412566.0972707,0.0
1615412566.1074028,0.0
1615412566.117726,0.0
1615412566.1279032,0.0
1615412566.1382735,0.0
1615412566.1485283,0.0
1615412566.164101,0.0
1615412566.1689358,0.0
1615412566.1795511,0.0
1615412566.1895463,0.0
1615412566.1999187,0.0
1615412566.2100377,0.0
1615412566.2204752,0.0
1615412566.230524,0.0
1615412566.2409472,0.0
1615412566.2508693,0.0
1615412566.2614827,0.0
1615412566.2713063,0.0
1615412566.281804,0.0
1615412566.2918677,0.0
1615412566.3022833,0.0
1615412566.3125296,0.0
1615412566.3232882,0.0
1615412566.3330579,0.0
1615412566.343404,0.0
1615412566.3534956,0.0
1615412566.364084,0.0
1615412566.3741708,0.0
1615412566.3845775,0.0
1615412566.394708,0.0
1615412566.4064667,0.0
1615412566.4155378,0.0
1615412566.4268339,0.0
1615412566.4360547,0.0
1615412566.4480824,0.0
1615412566.4568303,0.0
1615412566.4684908,0.0
1615412566.4771485,0.0
1615412566.4877632,0.0
1615412566.4976108,0.0
1615412566.5080655,0.0
1615412566.518121,0.0
1615412566.5284364,0.0
1615412566.5385783,0.0
1615412566.5489995,0.0
1615412566.5591598,0.0
1615412566.5695558,0.0
1615412566.5796683,0.0
1615412566.5900345,0.0
1615412566.6004226,0.0
1615412566.6105838,0.0
1615412566.621001,0.0
1615412566.6313233,0.0
1615412566.6424015,0.0
1615412566.6488764,0.0
1615412566.663195,0.0
1615412566.6697533,0.0
1615412566.6840112,0.0
1615412566.6885355,0.0
1615412566.7044804,0.0
1615412566.7088156,0.0
1615412566.7190928,0.0
1615412566.7293277,0.0
1615412566.7395263,0.0
1615412566.7497692,0.0
1615412566.7600021,0.0
1615412566.77042,0.0
1615412566.78057,0.0
1615412566.7908707,0.0
1615412566.8012476,0.0
1615412566.8112776,0.0
1615412566.821663,0.0
1615412566.8318946,0.0
1615412566.8422234,0.0
1615412566.8522928,0.0
1615412566.8629067,0.0
1615412566.8727376,0.0
1615412566.8842595,0.0
1615412566.8935645,0.0
1615412566.9050555,0.0
1615412566.9141762,0.0
1615412566.926277,0.0
1615412566.9348648,0.0
1615412566.947475,0.0
1615412566.9553897,0.0
1615412566.9664984,0.0
1615412566.975842,0.0
1615412566.9864397,0.0
1615412566.9963691,0.0
1615412567.007099,0.0
1615412567.016819,0.0
1615412567.0274963,0.0
1615412567.037373,0.0
1615412567.0477002,0.0
1615412567.0534456,0.0
1615412567.0682836,0.0
1615412567.078146,0.0
1615412567.088581,0.0
1615412567.0938327,0.0
1615412567.1038227,0.0
1615412567.114306,0.0
1615412567.124465,0.0
1615412567.1349049,0.0
1615412567.144997,0.0
1615412567.1554675,0.0
1615412567.165615,0.0
1615412567.1758432,0.0
1615412567.1859787,0.0
1615412567.1963112,0.0
1615412567.2064335,0.0
1615412567.2167716,0.0
1615412567.2269852,0.0
1615412567.2372005,0.0
1615412567.2474227,0.0
1615412567.2577698,0.0
1615412567.2680137,0.0
1615412567.278306,0.0
1615412567.2884352,0.0
1615412567.2986898,0.0
1615412567.308728,0.0
1615412567.3188808,0.0
1615412567.3291688,0.0
1615412567.3392854,0.0
1615412567.3496318,0.0
1615412567.3603418,0.0
1615412567.3705587,0.0
1615412567.3806477,0.0
1615412567.390817,0.0
1615412567.4007602,0.0
1615412567.4115157,0.0
1615412567.4220207,0.0
1615412567.432292,0.0
1615412567.442596,0.0
1615412567.453436,0.0
1615412567.4630911,0.0
1615412567.4696178,0.0
1615412567.483996,0.0
1615412567.493852,0.0
1615412567.5039816,0.0
1615412567.514241,0.0
1615412567.5246933,0.0
1615412567.534717,0.0
1615412567.5449638,0.0
1615412567.5504217,0.0
1615412567.5656104,0.0
1615412567.5707831,0.0
1615412567.5807643,0.0
1615412567.5911686,0.0
1615412567.6012528,0.0
1615412567.611958,0.0
1615412567.6217167,0.0
1615412567.6324167,0.0
1615412567.6423354,0.0
1615412567.6529105,0.0
1615412567.6629062,0.0
1615412567.6753001,0.0
1615412567.6836243,0.0
1615412567.6953957,0.0
1615412567.7041726,0.0
1615412567.7162914,0.0
1615412567.7247632,0.0
1615412567.736615,0.0
1615412567.7452629,0.0
1615412567.7562337,0.0
1615412567.7658024,0.0
1615412567.7765539,0.0
1615412567.7863724,0.0
1615412567.7970467,0.0
1615412567.8068855,0.0
1615412567.8174598,0.0
1615412567.8273468,0.0
1615412567.8379104,0.0
1615412567.8478544,0.0
1615412567.8584518,0.0
1615412567.8683298,0.0
1615412567.8789258,0.0
1615412567.8890479,0.0
1615412567.8993604,0.0
1615412567.9098341,0.0
1615412567.920112,0.0
1615412567.926448,0.0
1615412567.9416265,0.0
1615412567.946708,0.0
1615412567.9570005,0.0
1615412567.9671066,0.0
1615412567.9768584,0.0
1615412567.9867897,0.0
1615412567.9972346,0.0
1615412568.0073323,0.0
1615412568.017866,0.0
1615412568.0280442,0.0
1615412568.038234,0.0
1615412568.0483322,0.0
1615412568.058448,0.0
1615412568.0686738,0.0
1615412568.07893,0.0
1615412568.0894465,0.0
1615412568.0996137,0.0
1615412568.1100636,0.0
1615412568.1200795,0.0
1615412568.135859,0.0
1615412568.140577,0.0
1615412568.1513562,0.0
1615412568.1612744,0.0
1615412568.172527,0.0
1615412568.1820934,0.0
1615412568.1941533,0.0
1615412568.202924,0.0
1615412568.215107,0.0
1615412568.2238247,0.0
1615412568.2354593,0.0
1615412568.2445097,0.0
1615412568.2555447,0.0
1615412568.265064,0.0
1615412568.2755854,0.0
1615412568.285348,0.0
1615412568.295867,0.0
1615412568.3058279,0.0
1615412568.316433,0.0
1615412568.3262243,0.0
1615412568.3368142,0.0
1615412568.3466797,0.0
1615412568.3573103,0.0
1615412568.3672838,0.0
1615412568.377603,0.0
1615412568.3876457,0.0
1615412568.398202,0.0
1615412568.4034228,0.0
1615412568.4134881,0.0
1615412568.4239311,0.0
1615412568.4340854,0.0
1615412568.4446676,0.0
1615412568.4547205,0.0
1615412568.4654067,0.0
1615412568.4754424,0.0
1615412568.4863222,0.0
1615412568.4962053,0.0
1615412568.5067549,0.0
1615412568.516563,0.0
1615412568.526714,0.0
1615412568.537111,0.0
1615412568.5475972,0.0
1615412568.557688,0.0
1615412568.5679326,0.0
1615412568.57819,0.0
1615412568.5890167,0.0
1615412568.5986345,0.0
1615412568.6090407,0.0
1615412568.6191711,0.0
1615412568.6295035,0.0
1615412568.6396358,0.0
1615412568.6500025,0.0
1615412568.6601648,0.0
1615412568.6721497,0.0
1615412568.6814334,0.0
1615412568.6923797,0.0
1615412568.7022152,0.0
1615412568.713153,0.0
1615412568.7174754,0.0
1615412568.7339098,0.0
1615412568.73806,0.0
1615412568.7485306,0.0
1615412568.7585838,0.0
1615412568.7686446,0.0
1615412568.7792234,0.0
1615412568.7891474,0.0
1615412568.7994816,0.0
1615412568.8096633,0.0
1615412568.8201256,0.0
1615412568.830232,0.0
1615412568.8405488,0.0
1615412568.8506444,0.0
1615412568.861231,0.0
1615412568.8711677,0.0
1615412568.8814847,0.0
1615412568.8915331,0.0
1615412568.9018772,0.0
1615412568.9120407,0.0
1615412568.9223957,0.0
1615412568.9327555,0.0
1615412568.9447107,0.0
1615412568.9532754,0.0
1615412568.9642987,0.0
1615412568.9738767,0.0
1615412568.9843535,0.0
1615412568.9942255,0.0
1615412569.0061235,0.0
1615412569.0149453,0.0
1615412569.0265667,0.0
1615412569.0355096,0.0
1615412569.0465343,0.0
1615412569.0559733,0.0
1615412569.066333,0.0
1615412569.0764422,0.0
1615412569.0871477,0.0
1615412569.09693,0.0
1615412569.107439,0.0
1615412569.1174235,0.0
1615412569.127772,0.0
1615412569.1379611,0.0
1615412569.148348,0.0
1615412569.1584227,0.0
1615412569.1687365,0.0
1615412569.1789625,0.0
1615412569.1892066,0.0
1615412569.195178,0.0
1615412569.2056518,0.0
1615412569.2157905,0.0
1615412569.226003,0.0
1615412569.2362506,0.0
1615412569.2467058,0.0
1615412569.2572231,0.0
1615412569.2671382,0.0
1615412569.2769117,0.0
1615412569.2877657,0.0
1615412569.2975457,0.0
1615412569.3084226,0.0
1615412569.3180883,0.0
1615412569.3284807,0.0
1615412569.3388586,0.0
1615412569.3489842,0.0
1615412569.359537,0.0
1615412569.369419,0.0
1615412569.3796692,0.0
1615412569.3897517,0.0
1615412569.4000623,0.0
1615412569.4102218,0.0
1615412569.420756,0.0
1615412569.430797,0.0
1615412569.4411783,0.0
1615412569.4512248,0.0
1615412569.4620671,0.0
1615412569.4719322,0.0
1615412569.4823804,0.0
1615412569.4923549,0.0
1615412569.5033143,0.0
1615412569.5130866,0.0
1615412569.5247922,0.0
1615412569.533903,0.0
1615412569.5455446,0.0
1615412569.5498922,0.0
1615412569.5652595,0.0
1615412569.5698862,0.0
1615412569.580022,0.0
1615412569.5906687,0.0
1615412569.6007829,0.0
