Time,data
1615404130.3979232,3
1615404130.4077349,3
1615404130.428242,3
1615404130.4539816,3
1615404130.4743936,3
1615404130.4947932,3
1615404130.5152924,3
1615404130.5306497,3
1615404130.5513186,3
1615404130.576801,3
1615404130.597394,3
1615404130.6231997,3
1615404130.6391482,3
1615404130.6594074,3
1615404130.6799283,3
1615404130.7052116,3
1615404130.7207778,3
1615404130.7410715,3
1615404130.7615376,3
1615404130.7819462,3
1615404130.8025355,3
1615404130.823066,3
1615404130.8443677,3
1615404130.8648393,3
1615404130.8855562,3
1615404130.906341,3
1615404130.9266396,3
1615404130.9521446,3
1615404130.9725192,3
1615404130.9929338,3
1615404131.0134766,3
1615404131.0339599,3
1615404131.0543566,3
1615404131.0751162,3
1615404131.0900087,3
1615404131.1105201,3
1615404131.131056,3
1615404131.1515605,3
1615404131.177283,3
1615404131.1978197,3
1615404131.2182128,3
1615404131.243925,3
1615404131.2592077,3
1615404131.2797477,3
1615404131.300234,3
1615404131.3207922,3
1615404131.3411944,3
1615404131.361669,3
1615404131.383093,3
1615404131.4036086,3
1615404131.4244783,3
1615404131.4453034,3
1615404131.4653215,3
1615404131.4856157,3
1615404131.5061867,3
1615404131.5266757,3
1615404131.5471704,3
1615404131.567673,3
1615404131.588077,3
1615404131.6085143,3
1615404131.6290784,3
1615404131.649507,3
1615404131.6699333,3
1615404131.6905558,3
1615404131.710842,3
1615404131.7313802,3
1615404131.751883,3
1615404131.7723863,3
1615404131.7980163,3
1615404131.8184574,3
1615404131.8390563,3
1615404131.8594975,3
1615404131.8798306,3
1615404131.9001503,3
1615404131.9206574,3
1615404131.9411368,3
1615404131.9617739,3
1615404131.982256,3
1615404132.0026915,3
1615404132.0282137,3
1615404132.0486784,3
1615404132.0741255,3
1615404132.0895135,3
1615404132.1099212,3
1615404132.130298,3
1615404132.15592,3
1615404132.1713712,3
1615404132.1968067,3
1615404132.2173476,3
1615404132.2377129,3
1615404132.258136,3
1615404132.278547,3
1615404132.2989771,3
1615404132.3194427,3
1615404132.3397455,3
1615404132.3603013,3
1615404132.3858705,3
1615404132.4063177,3
1615404132.4268181,3
1615404132.4471042,3
1615404132.4677494,3
1615404132.4881701,3
1615404132.508572,3
1615404132.529005,3
