Time,data
1615407366.3293774,0.0
1615407366.3294194,0.0
1615407366.3294337,0.0
1615407366.3294468,0.0
1615407366.3294594,0.0
1615407366.329474,0.0
1615407366.32949,0.0
1615407366.3295026,0.0
1615407366.329515,0.0
1615407366.3295276,0.0
1615407366.3295403,0.0
1615407366.329553,0.0
1615407366.3295658,0.0
1615407366.3295782,0.0
1615407366.3295908,0.0
1615407366.3296032,0.0
1615407366.3296158,0.0
1615407366.3296301,0.0
1615407366.3296452,0.0
1615407366.3296576,0.0
1615407366.32967,0.0
1615407366.3296824,0.0
1615407366.3296947,0.0
1615407366.3297071,0.0
1615407366.32972,0.0
1615407366.3297324,0.0
1615407366.3297448,0.0
1615407366.3297575,0.0
1615407366.32977,0.0
1615407366.3297846,0.0
1615407366.3297994,0.0
1615407366.329812,0.0
1615407366.3298242,0.0
1615407366.3298366,0.0
1615407366.329849,0.0
1615407366.3298614,0.0
1615407366.3298738,0.0
1615407366.3298864,0.0
1615407366.3298988,0.0
1615407366.3299115,0.0
1615407366.329924,0.0
1615407366.3299391,0.0
1615407366.3299544,0.0
1615407366.329967,0.0
1615407366.3299792,0.0
1615407366.3299916,0.0
1615407366.3300042,0.0
1615407366.3300166,0.0
1615407366.3300292,0.0
1615407366.3300416,0.0
1615407366.3300543,0.0
1615407366.330067,0.0
1615407366.3300796,0.0
1615407366.330092,0.0
1615407366.3301067,0.0
1615407366.3301215,0.0
1615407366.3301342,0.0
1615407366.3301466,0.0
1615407366.330159,0.0
1615407366.3301716,0.0
1615407366.330184,0.0
1615407366.3301966,0.0
1615407366.3302093,0.0
1615407366.3302217,0.0
1615407366.3302343,0.0
1615407366.3302467,0.0
1615407366.3302612,0.0
1615407366.3302758,0.0
1615407366.330289,0.0
1615407366.3303013,0.0
1615407366.3303142,0.0
1615407366.3303266,0.0
1615407366.330339,0.0
1615407366.3303516,0.0
1615407366.3303638,0.0
1615407366.3303764,0.0
1615407366.330389,0.0
1615407366.3304014,0.0
1615407366.3304162,0.0
1615407366.3304307,0.0
1615407366.3304434,0.0
1615407366.3304555,0.0
1615407366.3304682,0.0
1615407366.3304806,0.0
1615407366.330493,0.0
1615407366.3305054,0.0
1615407366.3305178,0.0
1615407366.3305304,0.0
1615407366.330543,0.0
1615407366.330556,0.0
1615407366.338343,0.0
1615407366.3433669,0.0
1615407366.3535118,0.0
1615407366.3640974,0.0
1615407366.3739827,0.0
1615407366.3845944,0.0
1615407366.394464,0.0
1615407366.4052942,0.0
1615407366.4151642,0.0
1615407366.4253845,0.0
1615407366.4354873,0.0
1615407366.44599,0.0
1615407366.456077,0.0
1615407366.4663398,0.0
1615407366.4768844,0.0
1615407366.4872947,0.0
1615407366.4941642,0.0
1615407366.5030851,0.0
1615407366.514188,0.0
1615407366.523923,0.0
1615407366.5349698,0.0
1615407366.544118,0.0
1615407366.5595517,0.0
1615407366.5644104,0.0
1615407366.5848405,0.0
1615407366.5950534,0.0
1615407366.6053836,0.0
1615407366.6154594,0.0
1615407366.6260288,0.0
1615407366.6358461,0.0
1615407366.6463494,0.0
1615407366.65629,0.0
1615407366.6670504,0.0
1615407366.6716797,0.0
1615407366.6872356,0.0
1615407366.6988926,0.0
1615407366.7090762,0.0
1615407366.719958,0.0
1615407366.724889,0.0
1615407366.7371447,0.0
1615407366.7492328,0.0
1615407366.7587197,0.0
1615407366.7637835,0.0
1615407366.774247,0.0
1615407366.789383,0.0
1615407366.7997088,0.0
1615407366.8099456,0.0
1615407366.8160343,0.0
1615407366.830922,0.0
1615407366.83558,0.0
1615407366.8457832,0.0
1615407366.8563628,0.0
1615407366.8721597,0.0
1615407366.8775704,0.0
1615407366.887327,0.0
1615407366.8978887,0.0
1615407366.907605,0.0
1615407366.9182024,0.0
1615407366.928079,0.0
1615407366.9384866,0.0
1615407366.9485054,0.0
1615407366.95862,0.0
1615407366.96924,0.0
1615407366.979243,0.0
1615407366.9897206,0.0
1615407367.0017037,0.0
1615407367.0083623,0.0
1615407367.0267992,0.0
1615407367.0303533,0.0
1615407367.0403006,0.0
1615407367.050631,0.0
1615407367.0606108,0.0
1615407367.0709717,0.0
1615407367.0810807,0.0
1615407367.0914295,0.0
1615407367.101487,0.0
1615407367.1117685,0.0
1615407367.1218407,0.0
1615407367.1324835,0.0
1615407367.1424139,0.0
1615407367.152924,0.0
1615407367.1628704,0.0
1615407367.1737502,0.0
1615407367.1840653,0.0
1615407367.1940665,0.0
1615407367.2038774,0.0
1615407367.214412,0.0
1615407367.2243664,0.0
1615407367.2349205,0.0
1615407367.2448611,0.0
1615407367.2557495,0.0
1615407367.265341,0.0
1615407367.2760901,0.0
1615407367.285972,0.0
1615407367.2964475,0.0
1615407367.30646,0.0
1615407367.3174386,0.0
1615407367.3268545,0.0
1615407367.3374903,0.0
1615407367.3474298,0.0
1615407367.358099,0.0
1615407367.3678038,0.0
1615407367.378498,0.0
1615407367.3883116,0.0
1615407367.398789,0.0
1615407367.408615,0.0
1615407367.4192362,0.0
1615407367.4294379,0.0
1615407367.4412398,0.0
1615407367.4498746,0.0
1615407367.4613528,0.0
1615407367.4704905,0.0
1615407367.4810402,0.0
1615407367.490944,0.0
1615407367.5012348,0.0
1615407367.5076022,0.0
1615407367.5218565,0.0
1615407367.532138,0.0
1615407367.5422385,0.0
1615407367.5524342,0.0
1615407367.5627131,0.0
1615407367.5729463,0.0
1615407367.5832238,0.0
1615407367.5885253,0.0
1615407367.5985157,0.0
1615407367.6141431,0.0
1615407367.6239657,0.0
1615407367.6344204,0.0
1615407367.64521,0.0
1615407367.6551204,0.0
1615407367.6598728,0.0
1615407367.6755764,0.0
1615407367.6803868,0.0
1615407367.6958804,0.0
1615407367.7026885,0.0
1615407367.7113419,0.0
1615407367.7219365,0.0
1615407367.7319684,0.0
1615407367.7473497,0.0
1615407367.7527194,0.0
1615407367.7628226,0.0
1615407367.7734609,0.0
1615407367.784231,0.0
1615407367.7939494,0.0
1615407367.8038106,0.0
1615407367.8143885,0.0
1615407367.8245006,0.0
1615407367.8347623,0.0
1615407367.844977,0.0
1615407367.8552523,0.0
1615407367.8656418,0.0
1615407367.8756838,0.0
1615407367.886271,0.0
1615407367.8961065,0.0
1615407367.9065692,0.0
1615407367.916533,0.0
1615407367.9268904,0.0
1615407367.936943,0.0
1615407367.9472914,0.0
1615407367.9574673,0.0
1615407367.967902,0.0
1615407367.9779282,0.0
