Time,x,y,z
1615407366.3200798,0.0,0.0,0.0
1615407366.320118,0.0,0.0,0.0
1615407366.3201294,0.0,0.0,0.0
1615407366.3201392,0.0,0.0,0.0
1615407366.3201487,0.0,0.0,0.0
1615407366.3201582,0.0,0.0,0.0
1615407366.320168,0.0,0.0,0.0
1615407366.3201776,0.0,0.0,0.0
1615407366.3201892,0.0,0.0,0.0
1615407366.3202047,0.0,0.0,0.0
1615407366.3202147,0.0,0.0,0.0
1615407366.3202243,0.0,0.0,0.0
1615407366.3202481,0.0,0.0,0.0
1615407366.3202622,0.0,0.0,0.0
1615407366.3202772,0.0,0.0,0.0
1615407366.320294,0.0,0.0,0.0
1615407366.3203104,0.0,0.0,0.0
1615407366.320322,0.0,0.0,0.0
1615407366.3203316,0.0,0.0,0.0
1615407366.3203406,0.0,0.0,0.0
1615407366.3203497,0.0,0.0,0.0
1615407366.3203588,0.0,0.0,0.0
1615407366.3203678,0.0,0.0,0.0
1615407366.3203769,0.0,0.0,0.0
1615407366.320386,0.0,0.0,0.0
1615407366.3203948,0.0,0.0,0.0
1615407366.320404,0.0,0.0,0.0
1615407366.320413,0.0,0.0,0.0
1615407366.3204255,0.0,0.0,0.0
1615407366.3204405,0.0,0.0,0.0
1615407366.3204577,0.0,0.0,0.0
1615407366.3204687,0.0,0.0,0.0
1615407366.3204782,0.0,0.0,0.0
1615407366.3204875,0.0,0.0,0.0
1615407366.3204968,0.0,0.0,0.0
1615407366.320506,0.0,0.0,0.0
1615407366.3205159,0.0,0.0,0.0
1615407366.320525,0.0,0.0,0.0
1615407366.3205347,0.0,0.0,0.0
1615407366.320544,0.0,0.0,0.0
1615407366.320553,0.0,0.0,0.0
1615407366.3205626,0.0,0.0,0.0
1615407366.3205717,0.0,0.0,0.0
1615407366.3205812,0.0,0.0,0.0
1615407366.3205903,0.0,0.0,0.0
1615407366.3206005,0.0,0.0,0.0
1615407366.320611,0.0,0.0,0.0
1615407366.3206205,0.0,0.0,0.0
1615407366.3206298,0.0,0.0,0.0
1615407366.338264,0.0,0.0,0.0
1615407366.3484113,0.0,0.0,0.0
1615407366.3638268,0.0,0.0,0.0
1615407366.3843765,0.0,0.0,0.0
1615407366.4102266,0.0,0.0,0.0
1615407366.4305654,0.0,0.0,0.0
1615407366.4511547,0.0,0.0,0.0
1615407366.4722693,0.0,0.0,0.0
1615407366.493344,0.0,0.0,0.0
1615407366.513419,0.0,0.0,0.0
1615407366.5343313,0.0,0.0,0.0
1615407366.5592887,0.0,0.0,0.0
1615407366.5796897,0.0,0.0,0.0
1615407366.6001165,0.0,0.0,0.0
1615407366.6204174,0.0,0.0,0.0
1615407366.6409965,0.0,0.0,0.0
1615407366.6667185,0.0,0.0,0.0
1615407366.6818326,0.0,0.0,0.0
1615407366.714797,0.0,0.0,0.0
1615407366.7246547,0.0,0.0,0.0
1615407366.7485375,0.0,0.0,0.0
1615407366.7690685,0.0,0.0,0.0
1615407366.7949555,0.0,0.0,0.0
1615407366.8155105,0.0,0.0,0.0
1615407366.8304164,0.0,0.0,0.0
1615407366.8511412,0.0,0.0,0.0
1615407366.8770254,0.0,0.0,0.0
1615407366.89196,0.0,0.0,0.0
1615407366.9177687,0.0,0.0,0.0
1615407366.9381726,0.0,0.0,0.0
1615407366.958443,0.0,0.0,0.0
1615407366.9842868,0.0,0.0,0.0
1615407367.0078466,0.0,0.0,0.0
1615407367.0252504,0.0,0.0,0.0
1615407367.0454693,0.0,0.0,0.0
1615407367.0658014,0.0,0.0,0.0
1615407367.0862827,0.0,0.0,0.0
1615407367.106643,0.0,0.0,0.0
1615407367.1322417,0.0,0.0,0.0
1615407367.1475868,0.0,0.0,0.0
1615407367.1680164,0.0,0.0,0.0
1615407367.188869,0.0,0.0,0.0
1615407367.2093005,0.0,0.0,0.0
1615407367.2296152,0.0,0.0,0.0
1615407367.25539,0.0,0.0,0.0
1615407367.2704725,0.0,0.0,0.0
1615407367.2912138,0.0,0.0,0.0
1615407367.3170695,0.0,0.0,0.0
1615407367.3373163,0.0,0.0,0.0
1615407367.3578534,0.0,0.0,0.0
1615407367.3782814,0.0,0.0,0.0
1615407367.3986046,0.0,0.0,0.0
1615407367.419042,0.0,0.0,0.0
1615407367.4405096,0.0,0.0,0.0
1615407367.4606726,0.0,0.0,0.0
1615407367.4862084,0.0,0.0,0.0
1615407367.5067666,0.0,0.0,0.0
1615407367.527346,0.0,0.0,0.0
1615407367.5475733,0.0,0.0,0.0
1615407367.567861,0.0,0.0,0.0
1615407367.5883572,0.0,0.0,0.0
1615407367.6085944,0.0,0.0,0.0
1615407367.6290753,0.0,0.0,0.0
1615407367.6548765,0.0,0.0,0.0
1615407367.675313,0.0,0.0,0.0
1615407367.701926,0.0,0.0,0.0
1615407367.717343,0.0,0.0,0.0
1615407367.7379022,0.0,0.0,0.0
1615407367.7583284,0.0,0.0,0.0
1615407367.778624,0.0,0.0,0.0
1615407367.7989645,0.0,0.0,0.0
1615407367.8193462,0.0,0.0,0.0
1615407367.839836,0.0,0.0,0.0
1615407367.8654199,0.0,0.0,0.0
1615407367.8859615,0.0,0.0,0.0
1615407367.9063282,0.0,0.0,0.0
1615407367.9266922,0.0,0.0,0.0
1615407367.947117,0.0,0.0,0.0
1615407367.9676728,0.0,0.0,0.0
1615407368.0092483,0.0,0.0,0.0
1615407368.0294774,0.0,0.0,0.0
1615407368.0499394,0.0,0.0,0.0
1615407368.0754383,0.0,0.0,0.0
1615407368.0960565,0.0,0.0,0.0
1615407368.116478,0.0,0.0,0.0
1615407368.13684,0.0,0.0,0.0
1615407368.1625586,0.0,0.0,0.0
1615407368.1829188,0.0,0.0,0.0
1615407368.2034814,0.0,0.0,0.0
1615407368.223763,0.0,0.0,0.0
1615407368.24419,0.0,0.0,0.0
1615407368.2654738,0.0,0.0,0.0
1615407368.2858799,0.0,0.0,0.0
1615407368.510739,0.0,0.0,0.0
1615407368.5107498,0.0,0.0,0.0
1615407368.5107574,0.0,0.0,0.0
1615407368.5107648,0.0,0.0,0.0
1615407368.510772,0.0,0.0,0.0
1615407368.5107794,0.0,0.0,0.0
1615407368.5107868,0.0,0.0,0.0
1615407368.510794,0.0,0.0,0.0
1615407368.5108013,0.0,0.0,0.0
1615407368.5108085,0.0,0.0,0.0
1615407368.521107,0.0,0.0,0.0
1615407368.5415227,0.0,0.0,0.0
1615407368.5622544,0.0,0.0,0.0
1615407368.5836859,0.0,0.0,0.0
1615407368.6039705,0.0,0.0,0.0
1615407368.6340213,0.0,0.0,0.0
1615407368.6441998,0.0,0.0,0.0
1615407368.6646025,0.0,0.0,0.0
1615407368.6850193,0.0,0.0,0.0
1615407368.705535,0.0,0.0,0.0
1615407368.7259486,0.0,0.0,0.0
1615407368.746521,0.0,0.0,0.0
1615407368.7670124,0.0,0.0,0.0
1615407368.7875702,0.0,0.0,0.0
1615407368.8080347,0.0,0.0,0.0
1615407368.8288565,0.0,0.0,0.0
1615407368.8494217,0.0,0.0,0.0
1615407368.8698523,0.0,0.0,0.0
1615407368.8902836,0.0,0.0,0.0
1615407368.9110029,0.0,0.0,0.0
1615407368.9313104,0.0,0.0,0.0
1615407368.9568238,0.0,0.0,0.0
1615407368.9773612,0.0,0.0,0.0
1615407368.9978251,0.0,0.0,0.0
1615407369.018277,0.0,0.0,0.0
1615407369.0386724,0.0,0.0,0.0
1615407369.0591373,0.0,0.0,0.0
1615407369.07949,0.0,0.0,0.0
1615407369.105452,0.0,0.0,0.0
1615407369.1309357,0.0,0.0,0.0
1615407369.151888,0.0,0.0,0.0
1615407369.1823277,0.0,0.0,0.0
1615407369.1973665,0.0,0.0,0.0
1615407369.2178197,0.0,0.0,0.0
1615407369.243596,0.0,0.0,0.0
1615407369.2641587,0.0,0.0,0.0
1615407369.2844517,0.0,0.0,0.0
1615407369.304844,0.0,0.0,0.0
1615407369.3253696,0.0,0.0,0.0
1615407369.3459747,0.0,0.0,0.0
1615407369.366508,0.0,0.0,0.0
1615407369.3871207,0.0,0.0,0.0
1615407369.4084125,0.0,0.0,0.0
1615407369.4281495,0.0,0.0,0.0
1615407369.4484627,0.0,0.0,0.0
1615407369.4690642,0.0,0.0,0.0
1615407369.489348,0.0,0.0,0.0
1615407369.5098345,0.0,0.0,0.0
1615407369.5302625,0.0,0.0,0.0
1615407369.5556674,0.0,0.0,0.0
1615407369.5762246,0.0,0.0,0.0
1615407369.5966578,0.0,0.0,0.0
1615407369.6222725,0.0,0.0,0.0
1615407369.643052,0.0,0.0,0.0
1615407369.6636486,0.0,0.0,0.0
1615407369.6842635,0.0,0.0,0.0
1615407369.7044423,0.0,0.0,0.0
1615407369.72497,0.0,0.0,0.0
1615407369.7454426,0.0,0.0,0.0
1615407369.7658892,0.0,0.0,0.0
1615407369.7864597,0.0,0.0,0.0
1615407369.806874,0.0,0.0,0.0
1615407369.827261,0.0,0.0,0.0
1615407369.853639,0.0,0.0,0.0
1615407369.8684337,0.0,0.0,0.0
1615407369.8892393,0.0,0.0,0.0
1615407369.9097846,0.0,0.0,0.0
1615407369.9303193,0.0,0.0,0.0
1615407369.950853,0.0,0.0,0.0
1615407369.9766583,0.0,0.0,0.0
1615407369.9969032,0.0,0.0,0.0
1615407370.0173135,0.0,0.0,0.0
1615407370.037805,0.0,0.0,0.0
1615407370.0582585,0.0,0.0,0.0
1615407370.0787163,0.0,0.0,0.0
1615407370.0992208,0.0,0.0,0.0
1615407370.1248174,0.0,0.0,0.0
1615407370.1458144,0.0,0.0,0.0
1615407370.1662192,0.0,0.0,0.0
1615407370.1867852,0.0,0.0,0.0
1615407370.2076426,0.0,0.0,0.0
1615407370.2245858,0.0,0.0,0.0
1615407370.2455494,0.0,0.0,0.0
1615407370.271708,0.0,0.0,0.0
1615407370.2864964,0.0,0.0,0.0
1615407370.3126125,0.0,0.0,0.0
1615407370.3333852,0.0,0.0,0.0
1615407370.3582623,0.0,0.0,0.0
1615407370.368271,0.0,0.0,0.0
1615407370.3887804,0.0,0.0,0.0
1615407370.4093022,0.0,0.0,0.0
1615407370.4388607,0.0,0.0,0.0
1615407370.4589496,0.0,0.0,0.0
1615407370.4782777,0.0,0.0,0.0
1615407370.499921,0.0,0.0,0.0
1615407370.5228248,0.0,0.0,0.0
1615407370.5465786,0.0,0.0,0.0
1615407370.5663314,0.0,0.0,0.0
1615407370.581727,0.0,0.0,0.0
1615407370.6073213,0.0,0.0,0.0
1615407370.622679,0.0,0.0,0.0
1615407370.658531,0.0,0.0,0.0
1615407370.6685784,0.0,0.0,0.0
1615407370.6890512,0.0,0.0,0.0
1615407370.7096405,0.0,0.0,0.0
1615407370.7304082,0.0,0.0,0.0
1615407370.7567046,0.0,0.0,0.0
1615407370.77138,0.0,0.0,0.0
1615407370.791819,0.0,0.0,0.0
1615407370.8173056,0.0,0.0,0.0
1615407370.8377445,0.0,0.0,0.0
1615407370.8622952,0.0,0.0,0.0
1615407370.879646,0.0,0.0,0.0
1615407370.8996105,0.0,0.0,0.0
1615407370.920109,0.0,0.0,0.0
1615407370.9405727,0.0,0.0,0.0
1615407370.9661589,0.0,0.0,0.0
1615407370.9867456,0.0,0.0,0.0
1615407371.0072806,0.0,0.0,0.0
1615407371.027655,0.0,0.0,0.0
1615407371.0481012,0.0,0.0,0.0
1615407371.0685158,0.0,0.0,0.0
1615407371.0941384,0.0,0.0,0.0
1615407371.119756,0.0,0.0,0.0
1615407371.140224,0.0,0.0,0.0
1615407371.1606488,0.0,0.0,0.0
1615407371.1810522,0.0,0.0,0.0
1615407371.2014644,0.0,0.0,0.0
1615407371.22199,0.0,0.0,0.0
1615407371.2431154,0.0,0.0,0.0
1615407371.2692552,0.0,0.0,0.0
1615407371.2844837,0.0,0.0,0.0
1615407371.3043377,0.0,0.0,0.0
1615407371.3247895,0.0,0.0,0.0
1615407371.3454514,0.0,0.0,0.0
1615407371.370814,0.0,0.0,0.0
1615407371.391244,0.0,0.0,0.0
1615407371.4064689,0.0,0.0,0.0
1615407371.4320495,0.0,0.0,0.0
1615407371.4524245,0.0,0.0,0.0
1615407371.4791193,0.0,0.0,0.0
1615407371.4997063,0.0,0.0,0.0
1615407371.5193818,0.0,0.0,0.0
1615407371.5397205,0.0,0.0,0.0
1615407371.5602047,0.0,0.0,0.0
1615407371.5806303,0.0,0.0,0.0
1615407371.6010454,0.0,0.0,0.0
1615407371.631793,0.0,0.0,0.0
1615407371.641961,0.0,0.0,0.0
1615407371.6675062,0.0,0.0,0.0
1615407371.6880624,0.0,0.0,0.0
1615407371.7084236,0.0,0.0,0.0
1615407371.7288983,0.0,0.0,0.0
1615407371.7493887,0.0,0.0,0.0
1615407371.7701366,0.0,0.0,0.0
1615407371.7959807,0.0,0.0,0.0
1615407371.81656,0.0,0.0,0.0
1615407371.8368092,0.0,0.0,0.0
1615407371.862383,0.0,0.0,0.0
1615407371.8777337,0.0,0.0,0.0
1615407371.9034085,0.0,0.0,0.0
1615407371.923893,0.0,0.0,0.0
1615407371.944326,0.0,0.0,0.0
1615407371.9648175,0.0,0.0,0.0
1615407371.985538,0.0,0.0,0.0
1615407372.0060472,0.0,0.0,0.0
1615407372.0267088,0.0,0.0,0.0
1615407372.0470946,0.0,0.0,0.0
1615407372.0728679,0.0,0.0,0.0
1615407372.0932436,0.0,0.0,0.0
1615407372.1189673,0.0,0.0,0.0
1615407372.1289532,0.0,0.0,0.0
1615407372.1494498,0.0,0.0,0.0
1615407372.1749015,0.0,0.0,0.0
1615407372.1953988,0.0,0.0,0.0
1615407372.2158191,0.0,0.0,0.0
1615407372.2362185,0.0,0.0,0.0
1615407372.2626631,0.0,0.0,0.0
1615407372.283135,0.0,0.0,0.0
1615407372.3037374,0.0,0.0,0.0
1615407372.3243418,0.0,0.0,0.0
1615407372.3446467,0.0,0.0,0.0
1615407372.3651102,0.0,0.0,0.0
1615407372.3856633,0.0,0.0,0.0
1615407372.4060283,0.0,0.0,0.0
1615407372.4266458,0.0,0.0,0.0
1615407372.446968,0.0,0.0,0.0
1615407372.4727194,0.0,0.0,0.0
1615407372.4984376,0.0,0.0,0.0
1615407372.513618,0.0,0.0,0.0
1615407372.5392952,0.0,0.0,0.0
1615407372.559745,0.0,0.0,0.0
1615407372.580246,0.0,0.0,0.0
1615407372.6058125,0.0,0.0,0.0
1615407372.6315174,0.0,0.0,0.0
1615407372.6550572,0.0,0.0,0.0
1615407372.6648197,0.0,0.0,0.0
1615407372.6852882,0.0,0.0,0.0
1615407372.7057173,0.0,0.0,0.0
1615407372.7261903,0.0,0.0,0.0
1615407372.7466092,0.0,0.0,0.0
1615407372.7670846,0.0,0.0,0.0
1615407372.7875252,0.0,0.0,0.0
1615407372.8078716,0.0,0.0,0.0
1615407372.833639,0.0,0.0,0.0
1615407372.8487525,0.0,0.0,0.0
1615407372.8796153,0.0,0.0,0.0
1615407372.8951027,0.0,0.0,0.0
1615407372.9207149,0.0,0.0,0.0
1615407372.9361231,0.0,0.0,0.0
1615407372.9666455,0.0,0.0,0.0
1615407372.9819643,0.0,0.0,0.0
1615407372.9972742,0.0,0.0,0.0
1615407373.0228155,0.0,0.0,0.0
1615407373.04317,0.0,0.0,0.0
1615407373.0637405,0.0,0.0,0.0
1615407373.0841427,0.0,0.0,0.0
1615407373.1044939,0.0,0.0,0.0
1615407373.1301236,0.0,0.0,0.0
1615407373.1505597,0.0,0.0,0.0
1615407373.1763496,0.0,0.0,0.0
1615407373.1917787,0.0,0.0,0.0
1615407373.2125247,0.0,0.0,0.0
1615407373.2328646,0.0,0.0,0.0
1615407373.2586021,0.0,0.0,0.0
1615407373.2789884,0.0,0.0,0.0
1615407373.2994027,0.0,0.0,0.0
1615407373.3300035,0.0,0.0,0.0
1615407373.355439,0.0,0.0,0.0
1615407373.3761864,0.0,0.0,0.0
1615407373.3964446,0.0,0.0,0.0
1615407373.41692,0.0,0.0,0.0
1615407373.4373755,0.0,0.0,0.0
1615407373.463603,0.0,0.0,0.0
1615407373.479668,0.0,0.0,0.0
1615407373.505648,0.0,0.0,0.0
1615407373.5311165,0.0,0.0,0.0
1615407373.5522585,0.0,0.0,0.0
1615407373.5687008,0.0,0.0,0.0
1615407373.5896306,0.0,0.0,0.0
1615407373.618611,0.0,0.0,0.0
1615407373.6384866,0.0,0.0,0.0
1615407373.6507466,0.0,0.0,0.0
1615407373.6698742,0.0,0.0,0.0
1615407373.696349,0.0,0.0,0.0
1615407373.717338,0.0,0.0,0.0
1615407373.738042,0.0,0.0,0.0
1615407373.7583618,0.0,0.0,0.0
1615407373.7791033,0.0,0.0,0.0
1615407373.8008232,0.0,0.0,0.0
1615407373.8249884,0.0,0.0,0.0
1615407373.838985,0.0,0.0,0.0
1615407373.877951,0.0,0.0,0.0
1615407373.8825529,0.0,0.0,0.0
1615407373.9086158,0.0,0.0,0.0
1615407373.9258718,0.0,0.0,0.0
1615407373.9418182,0.0,0.0,0.0
1615407373.9712327,0.0,0.0,0.0
