Time,x,y,z
1615417582.0707216,0.0,-353.0,-277.0
1615417582.0746398,-0.30000001192092896,-353.0,-277.0
1615417582.0951402,0.0,-353.0,-277.0
1615417582.1208262,0.10000000149011612,-353.0,-277.0
1615417582.136088,-0.30000001192092896,-353.0,-277.0
1615417582.1566246,0.0,-353.0,-277.0
1615417582.182354,0.0,-353.0,-277.0
1615417582.203477,0.0,-353.0,-277.0
1615417582.2242115,-0.20000000298023224,-353.0,-369.0
1615417582.2447338,0.0,-353.0,-369.0
1615417582.2655466,0.0,-353.0,-277.0
1615417582.2860186,0.0,-353.0,-277.0
1615417582.301136,0.0,-353.0,-277.0
1615417582.3216941,0.0,-353.0,-277.0
1615417582.3422055,0.0,-353.0,-369.0
1615417582.3625991,0.10000000149011612,-353.0,-369.0
1615417582.383026,0.0,-353.0,-277.0
1615417582.4035022,0.0,-353.0,-277.0
1615417582.4239123,-0.10000000149011612,-353.0,-277.0
1615417582.4496684,0.0,-353.0,-277.0
1615417582.4702215,0.0,-353.0,-277.0
1615417582.4855201,0.0,-353.0,-369.0
1615417582.5123558,0.0,-353.0,-369.0
1615417582.526811,0.0,-353.0,-369.0
1615417582.5530806,0.30000001192092896,-353.0,-369.0
1615417582.57317,-0.10000000149011612,-353.0,-277.0
1615417582.5936756,-0.10000000149011612,-353.0,-277.0
1615417582.6141288,0.0,-234.0,-277.0
1615417582.6345203,0.10000000149011612,-234.0,-277.0
1615417582.6599472,0.0,-292.0,-277.0
1615417582.680377,0.0,-292.0,-277.0
1615417582.7015204,0.0,-292.0,-277.0
1615417582.7220495,0.0,-292.0,-277.0
1615417582.74277,0.0,-292.0,-277.0
1615417582.7640011,0.0,-292.0,-277.0
1615417582.7847102,-0.10000000149011612,-350.0,-277.0
1615417582.805371,0.10000000149011612,-350.0,-277.0
1615417582.8253756,0.10000000149011612,-294.0,-277.0
1615417582.845809,0.0,-294.0,-277.0
1615417582.8664594,-0.10000000149011612,-294.0,-277.0
1615417582.8868732,0.10000000149011612,-294.0,-277.0
1615417582.9074223,-0.10000000149011612,-294.0,-369.0
1615417582.9279764,-0.10000000149011612,-294.0,-277.0
1615417582.9485312,0.0,-294.0,-277.0
1615417582.9689147,0.0,-353.0,-277.0
1615417582.9947412,0.0,-353.0,-277.0
1615417583.0154793,0.0,-353.0,-277.0
1615417583.0370123,0.0,-353.0,-277.0
