Time,data
1615423993.9778287,5
1615423993.9778624,5
1615423993.9778743,5
1615423993.9778857,5
1615423993.9778984,5
1615423993.9779122,5
1615423993.9779232,5
1615423993.977934,5
1615423993.9779444,5
1615423993.9779549,5
1615423993.9779654,5
1615423993.9779756,5
1615423993.9779859,5
1615423993.9779963,5
1615423993.978007,5
1615423993.9780176,5
1615423993.9780278,5
1615423993.9780383,5
1615423993.978049,5
1615423993.97806,5
1615423993.9780707,5
1615423993.9780812,5
1615423993.9780922,5
1615423993.9781032,5
1615423993.9781137,5
1615423993.9781241,5
1615423993.9781349,5
1615423993.9781454,5
1615423993.9781559,5
1615423993.9781663,5
1615423993.978177,5
1615423993.9781876,5
1615423993.978198,5
1615423993.9782088,5
1615423993.9782193,5
1615423993.97823,5
1615423993.9782414,5
1615423993.9782522,5
1615423993.9782631,5
1615423993.978274,5
1615423993.9782848,5
1615423993.9782953,5
1615423993.978306,5
1615423993.9783168,5
1615423993.9783275,5
1615423993.9783382,5
1615423993.978349,5
1615423993.9783595,5
1615423993.9783704,5
1615423993.9783814,5
1615423993.9783921,5
1615423993.9784029,5
1615423993.9784136,5
1615423993.9784262,5
1615423993.97844,5
1615423993.9784505,5
1615423993.9784608,5
1615423993.9784715,5
1615423993.978482,5
1615423993.9784925,5
1615423993.978503,5
1615423993.9785137,5
1615423993.9785242,5
1615423993.9785347,5
1615423993.9785454,5
1615423993.978556,5
1615423993.9785666,5
1615423993.9785771,5
1615423993.9785879,5
1615423993.9785986,5
1615423993.9786093,5
1615423993.97862,5
1615423993.9786308,5
1615423993.9786413,5
1615423993.978652,5
1615423993.9786627,5
1615423993.9786735,5
1615423993.978684,5
1615423993.978695,5
1615423993.9787054,5
1615423993.9787164,5
1615423993.9787269,5
1615423993.9787378,5
1615423993.9787483,5
1615423993.978759,5
1615423993.9787698,5
1615423993.9787805,5
1615423993.978791,5
1615423993.9788017,5
1615423993.9788125,5
1615423993.978823,5
1615423993.9788337,5
1615423993.9788444,5
1615423993.978855,5
1615423993.9788656,5
1615423993.978876,5
1615423993.9788868,5
1615423993.9788976,5
1615423993.9789083,5
1615423993.978919,5
1615423994.1226902,5
1615423994.1227098,5
1615423994.1227233,5
1615423994.1227355,5
1615423994.122748,5
1615423994.1227598,5
1615423994.122772,5
1615423994.1282203,5
1615423994.14865,5
1615423994.1691127,5
1615423994.1947615,5
1615423994.2151828,5
1615423994.2355506,5
1615423994.2611694,5
1615423994.2764187,5
1615423994.2968938,5
1615423994.3173516,5
1615423994.3379195,5
1615423994.3583133,5
1615423994.3843179,5
1615423994.3993745,5
1615423994.4252276,5
1615423994.4506953,5
1615423994.4709554,5
1615423994.4819598,5
1615423994.5077786,5
1615423994.5280948,5
1615423994.5487413,5
1615423994.5691001,5
1615423994.5893977,5
1615423994.615147,5
1615423994.6304886,5
1615423994.6508923,5
1615423994.6715426,5
1615423994.697099,5
1615423994.7175586,5
1615423994.7380917,5
1615423994.7585583,5
1615423994.779061,5
1615423994.8002388,5
1615423994.8209822,5
1615423994.8417156,5
1615423994.8623407,5
1615423994.883098,5
1615423994.9040458,5
1615423994.9283125,5
1615423994.9512382,5
1615423994.9715686,5
1615423995.0137703,5
1615423995.0257518,5
1615423995.0316765,5
1615423995.0522363,5
1615423995.0743911,5
1615423995.1008263,5
1615423995.117102,5
1615423995.135544,5
1615423995.1572223,5
1615423995.1748488,5
1615423995.1960304,5
1615423995.2171571,5
1615423995.2380333,5
1615423995.259106,5
1615423995.2791076,5
1615423995.299757,5
1615423995.320583,5
1615423995.3409271,5
1615423995.3665714,5
1615423995.3817148,5
1615423995.4075606,5
1615423995.42811,5
1615423995.4545777,5
1615423995.4790823,5
1615423995.4985244,5
1615423995.5145552,5
1615423995.534743,5
1615423995.5552504,5
1615423995.5752876,5
1615423995.59574,5
1615423995.616113,5
1615423995.6371675,5
1615423995.6573362,5
1615423995.6777577,5
1615423995.6982565,5
1615423995.7186172,5
1615423995.739193,5
1615423995.759762,5
1615423995.7809372,5
1615423995.8019466,5
1615423995.8173084,5
1615423995.843218,5
1615423995.8630898,5
1615423995.8835952,5
1615423995.9039981,5
1615423995.924382,5
1615423995.950175,5
1615423995.980916,5
1615423995.9965084,5
1615423996.0117009,5
1615423996.027009,5
1615423996.0477896,5
1615423996.0684357,5
1615423996.0952382,5
1615423996.1151874,5
1615423996.135284,5
1615423996.1556776,5
1615423996.1762419,5
1615423996.19675,5
1615423996.21723,5
1615423996.242818,5
1615423996.2634516,5
1615423996.2790596,5
1615423996.2993298,5
1615423996.3200006,5
1615423996.3406916,5
1615423996.3669794,5
1615423996.3822553,5
