Time,x,y,z
1615423993.9745982,0.30000001192092896,-353.0,-93.0
1615423993.9746292,0.0,-353.0,-185.0
1615423993.9746406,0.20000000298023224,-353.0,-185.0
1615423993.974651,0.0,-353.0,-185.0
1615423993.9746614,0.0,-353.0,-277.0
1615423993.9746714,0.20000000298023224,-353.0,-277.0
1615423993.9746823,-0.10000000149011612,-353.0,-277.0
1615423993.9746926,0.0,-353.0,-277.0
1615423993.974703,0.0,-353.0,-277.0
1615423993.974713,-0.20000000298023224,-412.0,-277.0
1615423993.9747233,0.0,-412.0,-277.0
1615423993.9747338,0.0,-412.0,-277.0
1615423993.9747458,-0.10000000149011612,-412.0,-185.0
1615423993.9747612,0.20000000298023224,-412.0,-185.0
1615423993.9747717,0.20000000298023224,-412.0,-277.0
1615423993.9747818,0.6000000238418579,-353.0,-277.0
1615423993.9747918,0.0,-353.0,-277.0
1615423993.974802,0.0,-353.0,-277.0
1615423993.9748123,0.30000001192092896,-353.0,-277.0
1615423993.974822,0.0,-294.0,-277.0
1615423993.9748318,0.0,-294.0,-277.0
1615423993.9748418,0.0,-353.0,-277.0
1615423993.974852,0.0,-353.0,-277.0
1615423993.974862,0.0,-353.0,-277.0
1615423993.974872,0.699999988079071,-353.0,-277.0
1615423993.9748824,0.0,-353.0,-277.0
1615423993.9748926,0.0,-412.0,-277.0
1615423993.9749026,0.0,-412.0,-277.0
1615423993.974913,0.699999988079071,-470.0,-277.0
1615423993.974923,0.30000001192092896,-470.0,-277.0
1615423993.9749331,0.0,-412.0,-277.0
1615423993.9749432,0.8999999761581421,-412.0,-277.0
1615423993.9749534,0.4000000059604645,-412.0,-277.0
1615423993.9749634,0.4000000059604645,-412.0,-277.0
1615423993.9749737,0.699999988079071,-412.0,-277.0
1615423993.9749837,0.10000000149011612,-412.0,-277.0
1615423993.974994,-0.4000000059604645,-412.0,-277.0
1615423993.9750044,-2.0,-412.0,-277.0
1615423993.9750147,0.30000001192092896,-412.0,-277.0
1615423993.9750247,-0.699999988079071,-412.0,-277.0
1615423993.975035,-1.2000000476837158,-412.0,-277.0
1615423993.975045,-2.9000000953674316,-412.0,-277.0
1615423993.9750552,-2.0999999046325684,-470.0,-277.0
1615423993.9750655,-4.300000190734863,-470.0,-277.0
1615423993.9750757,-5.0,-470.0,-277.0
1615423993.9750857,-6.400000095367432,-470.0,-277.0
1615423993.975096,-5.900000095367432,-529.0,-277.0
1615423993.975106,-8.199999809265137,-529.0,-277.0
1615423993.975116,-8.399999618530273,-588.0,-277.0
1615423993.9751263,-8.399999618530273,-588.0,-277.0
1615423993.9751363,-9.300000190734863,-529.0,-277.0
1615423993.9751468,-10.899999618530273,-529.0,-277.0
1615423993.975157,-9.600000381469727,-588.0,-277.0
1615423993.975167,-11.699999809265137,-588.0,-277.0
1615423993.9751775,-12.300000190734863,-646.0,-277.0
1615423993.9751878,-12.199999809265137,-588.0,-277.0
1615423993.975198,-13.5,-588.0,-277.0
1615423993.9752083,-13.899999618530273,-588.0,-277.0
1615423993.9752185,-15.399999618530273,-588.0,-277.0
1615423993.975229,-15.300000190734863,-588.0,-277.0
1615423993.9752395,-16.200000762939453,-588.0,-277.0
1615423993.9752498,-16.200000762939453,-588.0,-277.0
1615423993.97526,-16.799999237060547,-588.0,-277.0
1615423993.9752703,-18.700000762939453,-588.0,-277.0
1615423993.9752805,-18.5,-588.0,-185.0
1615423993.9752908,-17.899999618530273,-588.0,-185.0
1615423993.9753013,-18.899999618530273,-588.0,-277.0
1615423993.9753115,-20.0,-588.0,-277.0
1615423993.975324,-20.0,-588.0,-185.0
1615423993.975338,-20.200000762939453,-588.0,-185.0
1615423993.9753482,-22.700000762939453,-588.0,-185.0
1615423993.9753585,-22.299999237060547,-705.0,-185.0
1615423993.9753695,-23.100000381469727,-705.0,-277.0
1615423993.9753795,-23.0,-764.0,-277.0
1615423993.9753897,-23.399999618530273,-764.0,-277.0
1615423993.9753997,-25.200000762939453,-823.0,-277.0
1615423993.9754097,-24.899999618530273,-823.0,-277.0
1615423993.9754198,-26.600000381469727,-823.0,-277.0
1615423993.97543,-26.600000381469727,-940.0,-277.0
1615423993.9754398,-28.399999618530273,-940.0,-277.0
1615423993.9754498,-28.200000762939453,-1058.0,-277.0
1615423993.9754598,-29.5,-1058.0,-277.0
1615423993.97547,-29.5,-1116.0,-277.0
1615423993.97548,-30.0,-1116.0,-185.0
1615423993.97549,-31.0,-1234.0,-185.0
1615423993.9755,-32.29999923706055,-1234.0,-277.0
1615423993.9755104,-31.799999237060547,-1351.0,-277.0
1615423993.9755204,-30.799999237060547,-1351.0,-277.0
1615423993.9755306,-33.0,-1469.0,-277.0
1615423993.9755406,-34.599998474121094,-1469.0,-185.0
1615423993.9755507,-34.400001525878906,-1527.0,-185.0
1615423993.9755607,-35.099998474121094,-1527.0,-277.0
1615423993.975571,-35.79999923706055,-1586.0,-277.0
1615423993.9755812,-38.20000076293945,-1586.0,-277.0
1615423993.9755914,-37.0,-1633.0,-277.0
1615423993.9756017,-37.900001525878906,-1633.0,-277.0
1615423993.975612,-38.400001525878906,-1703.0,-277.0
1615423993.975622,-38.900001525878906,-1703.0,-277.0
1615423993.975632,-39.099998474121094,-1703.0,-277.0
1615423993.9756424,-41.70000076293945,-1762.0,-277.0
1615423994.12241,-41.79999923706055,-1762.0,-277.0
1615423994.1224303,-41.20000076293945,-1762.0,-277.0
1615423994.1224432,-42.79999923706055,-1762.0,-185.0
1615423994.1224546,-43.400001525878906,-1821.0,-185.0
1615423994.1224663,-43.5,-1821.0,-277.0
1615423994.1224778,-44.20000076293945,-1821.0,-277.0
1615423994.122489,-45.29999923706055,-1821.0,-185.0
1615423994.1281717,-45.29999923706055,-1821.0,-185.0
1615423994.1486058,-46.79999923706055,-1821.0,-277.0
1615423994.169065,-46.599998474121094,-1821.0,-277.0
1615423994.194709,-47.70000076293945,-1821.0,-185.0
1615423994.215137,-48.29999923706055,-1821.0,-185.0
1615423994.235504,-50.0,-1821.0,-277.0
1615423994.2611363,-49.5,-1821.0,-277.0
1615423994.276386,-50.900001525878906,-1821.0,-277.0
1615423994.2968597,-51.099998474121094,-1762.0,-277.0
1615423994.3173184,-52.400001525878906,-1762.0,-277.0
1615423994.3378723,-51.099998474121094,-1821.0,-277.0
1615423994.3582768,-52.400001525878906,-1821.0,-277.0
1615423994.3842642,-55.5,-1821.0,-277.0
1615423994.3993404,-53.900001525878906,-1880.0,-277.0
1615423994.4251752,-54.29999923706055,-1880.0,-277.0
1615423994.4506476,-54.900001525878906,-1880.0,-277.0
1615423994.4658065,-55.79999923706055,-1880.0,-277.0
1615423994.4819083,-57.900001525878906,-1880.0,-277.0
1615423994.5077302,-60.20000076293945,-1880.0,-277.0
1615423994.5280583,-56.400001525878906,-1880.0,-277.0
1615423994.548696,-59.70000076293945,-1880.0,-277.0
1615423994.569058,-58.20000076293945,-1880.0,-277.0
1615423994.5893629,-60.70000076293945,-1880.0,-277.0
1615423994.6151118,-63.5,-1938.0,-277.0
1615423994.6304555,-61.900001525878906,-1938.0,-277.0
1615423994.650841,-65.5999984741211,-1880.0,-277.0
1615423994.6714883,-61.79999923706055,-1880.0,-277.0
1615423994.697061,-63.099998474121094,-1880.0,-277.0
1615423994.7175236,-64.80000305175781,-1880.0,-277.0
1615423994.7380517,-63.70000076293945,-1821.0,-277.0
1615423994.758515,-61.29999923706055,-1821.0,-277.0
1615423994.7790277,-66.80000305175781,-1762.0,-277.0
1615423994.800127,-63.400001525878906,-1762.0,-277.0
1615423994.8208585,-72.5999984741211,-1586.0,-277.0
1615423994.8415709,-61.29999923706055,-1527.0,-277.0
1615423994.8621774,-80.5,-1527.0,-277.0
1615423994.8829753,-61.099998474121094,-1351.0,-277.0
1615423994.903875,-61.099998474121094,-1351.0,-277.0
1615423994.9280915,-50.79999923706055,-1292.0,-277.0
1615423994.951145,-38.0,-1292.0,-277.0
1615423994.9714935,-36.400001525878906,-1175.0,-277.0
1615423995.0136917,-24.0,-1175.0,-277.0
1615423995.0256724,-21.799999237060547,-1058.0,-277.0
1615423995.0316129,-16.600000381469727,-1058.0,-277.0
1615423995.0521698,-16.700000762939453,-992.0,-277.0
1615423995.0743294,-16.399999618530273,-992.0,-277.0
1615423995.1007316,-15.699999809265137,-933.0,-277.0
1615423995.1119401,-15.399999618530273,-933.0,-277.0
1615423995.1354542,-16.100000381469727,-940.0,-277.0
1615423995.1571407,-17.799999237060547,-940.0,-185.0
1615423995.1747653,-17.0,-881.0,-185.0
1615423995.1959405,-17.5,-881.0,-277.0
1615423995.2170756,-19.799999237060547,-823.0,-277.0
1615423995.2379527,-17.700000762939453,-823.0,-277.0
1615423995.259021,-20.0,-764.0,-277.0
1615423995.2790418,-21.899999618530273,-764.0,-277.0
1615423995.2996998,-22.899999618530273,-764.0,-277.0
1615423995.3205242,-24.600000381469727,-646.0,-277.0
1615423995.3408787,-25.399999618530273,-646.0,-277.0
1615423995.366513,-26.799999237060547,-646.0,-277.0
1615423995.3816912,-25.100000381469727,-646.0,-277.0
1615423995.4075284,-25.0,-705.0,-277.0
1615423995.4280655,-24.700000762939453,-705.0,-185.0
1615423995.44872,-29.5,-646.0,-185.0
1615423995.478882,-27.200000762939453,-646.0,-185.0
1615423995.4983382,-27.5,-646.0,-185.0
1615423995.5143912,-29.5,-646.0,-277.0
1615423995.5346072,-30.700000762939453,-646.0,-277.0
1615423995.555129,-31.100000381469727,-646.0,-93.0
1615423995.5752249,-31.200000762939453,-646.0,-93.0
1615423995.595693,-32.900001525878906,-646.0,-185.0
1615423995.6160767,-33.79999923706055,-764.0,-185.0
1615423995.6371045,-34.400001525878906,-764.0,-277.0
1615423995.6572936,-33.79999923706055,-764.0,-277.0
1615423995.6777174,-38.900001525878906,-764.0,-277.0
1615423995.6982148,-33.29999923706055,-764.0,-277.0
1615423995.7185843,-36.20000076293945,-764.0,-277.0
1615423995.7391634,-37.70000076293945,-764.0,-277.0
1615423995.7597249,-37.79999923706055,-764.0,-185.0
1615423995.7808077,-41.400001525878906,-764.0,-185.0
1615423995.8017514,-39.5,-764.0,-277.0
1615423995.817184,-36.5,-764.0,-277.0
1615423995.843036,-38.099998474121094,-764.0,-185.0
1615423995.883545,-34.79999923706055,-823.0,-185.0
1615423995.90395,-36.599998474121094,-823.0,-185.0
1615423995.9243345,-35.099998474121094,-823.0,-185.0
1615423995.9501188,-34.0,-823.0,-93.0
1615423995.9808836,-37.20000076293945,-881.0,-93.0
1615423995.9964728,-37.5,-881.0,-185.0
1615423996.0116675,-35.099998474121094,-881.0,-185.0
1615423996.0269527,-34.900001525878906,-881.0,-185.0
1615423996.0477028,-33.29999923706055,-875.0,-185.0
1615423996.0683765,-30.100000381469727,-875.0,-277.0
1615423996.095049,-30.700000762939453,-881.0,-277.0
1615423996.115099,-28.700000762939453,-881.0,-277.0
1615423996.1352363,-26.600000381469727,-999.0,-277.0
1615423996.1556349,-24.799999237060547,-999.0,-277.0
1615423996.176208,-22.100000381469727,-999.0,-277.0
1615423996.1967142,-20.100000381469727,-999.0,-277.0
1615423996.2171953,-21.899999618530273,-999.0,-277.0
1615423996.2427828,-17.299999237060547,-999.0,-185.0
1615423996.2634032,-18.399999618530273,-1058.0,-277.0
1615423996.2790155,-16.399999618530273,-1058.0,-277.0
1615423996.299298,-13.800000190734863,-1058.0,-277.0
1615423996.3199663,-16.799999237060547,-1058.0,-277.0
1615423996.3406327,-17.200000762939453,-1058.0,-277.0
1615423996.3613656,-13.399999618530273,-1116.0,-277.0
1615423996.3820584,-13.899999618530273,-1116.0,-277.0
1615423996.4076397,-13.300000190734863,-1116.0,-277.0
1615423996.4281263,-13.100000381469727,-1116.0,-277.0
1615423996.448538,-14.399999618530273,-1175.0,-277.0
1615423996.4791958,-12.600000381469727,-1175.0,-185.0
1615423996.489489,-14.800000190734863,-1292.0,-185.0
1615423996.509872,-13.800000190734863,-1292.0,-277.0
1615423996.5303779,-14.699999809265137,-1351.0,-277.0
1615423996.550919,-15.800000190734863,-1351.0,-277.0
1615423996.5714443,-12.100000381469727,-1469.0,-277.0
1615423996.592348,-13.899999618530273,-1469.0,-277.0
1615423996.6133962,-15.899999618530273,-1527.0,-277.0
1615423996.6338177,-14.199999809265137,-1527.0,-277.0
1615423996.654465,-17.0,-1527.0,-277.0
1615423996.6748965,-15.5,-1527.0,-277.0
1615423996.695271,-15.0,-1586.0,-277.0
1615423996.715868,-17.799999237060547,-1586.0,-277.0
